Package,License,Repository,,,,
eslint-utils@npm:3.0.0,MIT,git+https://github.com/mysticatea/eslint-utils.git,,,,
eslint-visitor-keys@npm:1.3.0,Apache-2.0,?,,,,
eslint-visitor-keys@npm:2.1.0,Apache-2.0,?,,,,
eslint-visitor-keys@npm:3.1.0,Apache-2.0,?,,,,
eslint-webpack-plugin@npm:3.1.1,MIT,?,,,,
eslint@npm:7.28.0,MIT,?,,,,
esm@npm:3.2.25,MIT,?,,,,
espree@npm:7.3.1,BSD-2-Clause,?,,,,
esprima@npm:3.1.3,BSD-2-Clause,https://github.com/jquery/esprima.git,,,,
esprima@npm:4.0.1,BSD-2-Clause,https://github.com/jquery/esprima.git,,,,
espurify@npm:1.8.1,MIT,git://github.com/estools/espurify.git,,,,
esquery@npm:1.4.0,BSD-3-Clause,https://github.com/estools/esquery.git,,,,
esrecurse@npm:4.3.0,BSD-2-Clause,https://github.com/estools/esrecurse.git,,,,
esrever@npm:0.2.0,MIT,https://github.com/mathiasbynens/esrever.git,,,,
estraverse@npm:4.3.0,BSD-2-Clause,http://github.com/estools/estraverse.git,,,,
estraverse@npm:5.3.0,BSD-2-Clause,http://github.com/estools/estraverse.git,,,,
estree-to-babel@npm:3.2.1,MIT,git://github.com/coderaiser/estree-to-babel.git,,,,
estree-walker@npm:1.0.1,MIT,https://github.com/Rich-Harris/estree-walker,,,,
estree-walker@npm:2.0.2,MIT,https://github.com/Rich-Harris/estree-walker,,,,
esutils@npm:2.0.3,BSD-2-Clause,http://github.com/estools/esutils.git,,,,
etag@npm:1.8.1,MIT,?,,,,
eventemitter2@npm:6.4.5,MIT,?,,,,
eventemitter3@npm:4.0.7,MIT,git://github.com/primus/eventemitter3.git,,,,
events@npm:3.3.0,MIT,git://github.com/Gozala/events.git,,,,
evp_bytestokey@npm:1.0.3,MIT,https://github.com/crypto-browserify/EVP_BytesToKey.git,,,,
exec-sh@npm:0.3.6,MIT,git@github.com:tsertkov/exec-sh.git,,,,
execa@npm:1.0.0,MIT,?,,,,
execa@npm:4.1.0,MIT,?,,,,
execa@npm:5.1.1,MIT,?,,,,
execall@npm:2.0.0,MIT,?,,,,
executable@npm:4.1.1,MIT,?,,,,
exenv@npm:1.2.2,BSD-3-Clause,https://github.com/JedWatson/exenv.git,,,,
exit@npm:0.1.2,MIT,git://github.com/cowboy/node-exit.git,,,,
expand-brackets@npm:2.1.4,MIT,?,,,,
expect@npm:26.6.2,MIT,https://github.com/facebook/jest.git,,,,
expect@npm:27.4.6,MIT,https://github.com/facebook/jest.git,,,,
expose-loader@npm:3.1.0,MIT,?,,,,
express@npm:4.17.1,MIT,?,,,,
ext@npm:1.6.0,ISC,https://github.com/medikoo/es5-ext#ext,,,,
extend-shallow@npm:2.0.1,MIT,?,,,,
extend-shallow@npm:3.0.2,MIT,?,,,,
extend@npm:3.0.2,MIT,https://github.com/justmoon/node-extend.git,,,,
external-editor@npm:3.1.0,MIT,git+https://github.com/mrkmg/node-external-editor.git,,,,
extglob@npm:2.0.4,MIT,?,,,,
extract-zip@npm:2.0.1,BSD-2-Clause,?,,,,
extsprintf@npm:1.3.0,MIT,git://github.com/davepacheco/node-extsprintf.git,,,,
extsprintf@npm:1.4.0,MIT,git://github.com/davepacheco/node-extsprintf.git,,,,
fast-deep-equal@npm:3.1.3,MIT,git+https://github.com/epoberezkin/fast-deep-equal.git,,,,
fast-diff@npm:1.2.0,Apache-2.0,https://github.com/jhchen/fast-diff,,,,
fast-glob@npm:2.2.7,MIT,?,,,,
fast-glob@npm:3.2.11,MIT,?,,,,
fast-glob@npm:3.2.7,MIT,?,,,,
fast-json-parse@npm:1.0.3,MIT,git+https://github.com/mcollina/fast-json-parse.git,,,,
fast-json-patch@npm:3.1.0,MIT,git://github.com/Starcounter-Jack/JSON-Patch.git,,,,
fast-json-stable-stringify@npm:2.1.0,MIT,git://github.com/epoberezkin/fast-json-stable-stringify.git,,,,
fast-levenshtein@npm:2.0.6,MIT,https://github.com/hiddentao/fast-levenshtein.git,,,,
fast-memoize@npm:2.5.2,MIT,git+https://github.com/caiogondim/fast-memoize.git,,,,
fast-shallow-equal@npm:1.0.0,?,https://github.com/streamich/fast-shallow-equal.git,,,,
fastest-levenshtein@npm:1.0.12,MIT,git+https://github.com/ka-weihe/fastest-levenshtein.git,,,,
fastest-stable-stringify@npm:2.0.2,MIT,https://github.com/streamich/fastest-stable-stringify,,,,
fastparse@npm:1.1.2,MIT,https://github.com/webpack/fastparse.git,,,,
fastq@npm:1.13.0,ISC,git+https://github.com/mcollina/fastq.git,,,,
fault@npm:1.0.4,MIT,?,,,,
faye-websocket@npm:0.11.4,Apache-2.0,git://github.com/faye/faye-websocket-node.git,,,,
fb-watchman@npm:2.0.1,Apache-2.0,git@github.com:facebook/watchman.git,,,,
fd-slicer@npm:1.1.0,MIT,git://github.com/andrewrk/node-fd-slicer.git,,,,
figgy-pudding@npm:3.5.2,ISC,?,,,,
figures@npm:3.2.0,MIT,?,,,,
file-entry-cache@npm:6.0.1,MIT,?,,,,
file-loader@npm:6.2.0,MIT,?,,,,
file-saver@npm:2.0.5,MIT,https://github.com/eligrey/FileSaver.js,,,,
file-selector@npm:0.2.4,MIT,https://github.com/react-dropzone/file-selector.git,,,,
file-system-cache@npm:1.0.5,MIT,https://github.com/philcockfield/file-system-cache,,,,
file-uri-to-path@npm:1.0.0,MIT,git://github.com/TooTallNate/file-uri-to-path.git,,,,
filesize@npm:8.0.7,BSD-3-Clause,git://github.com/avoidwork/filesize.js.git,,,,
fill-range@npm:4.0.0,MIT,?,,,,
fill-range@npm:7.0.1,MIT,?,,,,
filter-obj@npm:1.1.0,MIT,?,,,,
finalhandler@npm:1.1.2,MIT,?,,,,
find-cache-dir@npm:2.1.0,MIT,?,,,,
find-cache-dir@npm:3.3.2,MIT,?,,,,
find-root@npm:1.1.0,MIT,?,,,,
find-up@npm:2.1.0,MIT,?,,,,
find-up@npm:3.0.0,MIT,?,,,,
find-up@npm:4.1.0,MIT,?,,,,
find-up@npm:5.0.0,MIT,?,,,,
flat-cache@npm:3.0.4,MIT,?,,,,
flat@npm:5.0.2,BSD-3-Clause,git://github.com/hughsk/flat.git,,,,
flatted@npm:3.2.2,ISC,git+https://github.com/WebReflection/flatted.git,,,,
flatten@npm:1.0.3,MIT,git+https://github.com/mk-pmb/flatten-js.git,,,,
flush-write-stream@npm:1.1.1,MIT,https://github.com/mafintosh/flush-write-stream.git,,,,
follow-redirects@npm:1.14.4,MIT,git@github.com:follow-redirects/follow-redirects.git,,,,
follow-redirects@npm:1.14.7,MIT,git@github.com:follow-redirects/follow-redirects.git,,,,
for-each@npm:0.3.3,MIT,?,,,,
for-in@npm:1.0.2,MIT,?,,,,
foreach@npm:2.0.5,MIT,git://github.com/manuelstofer/foreach,,,,
foreground-child@npm:2.0.0,ISC,git+https://github.com/tapjs/foreground-child.git,,,,
forever-agent@npm:0.6.1,Apache-2.0,https://github.com/mikeal/forever-agent,,,,
fork-ts-checker-webpack-plugin@npm:4.1.6,MIT,https://github.com/TypeStrong/fork-ts-checker-webpack-plugin.git,,,,
fork-ts-checker-webpack-plugin@npm:6.4.0,MIT,https://github.com/TypeStrong/fork-ts-checker-webpack-plugin.git,,,,
fork-ts-checker-webpack-plugin@npm:6.5.0,MIT,https://github.com/TypeStrong/fork-ts-checker-webpack-plugin.git,,,,
form-data@npm:2.3.3,MIT,git://github.com/form-data/form-data.git,,,,
form-data@npm:3.0.1,MIT,git://github.com/form-data/form-data.git,,,,
format@npm:0.2.2,MIT,git://github.com/samsonjs/format.git,,,,
forwarded@npm:0.2.0,MIT,?,,,,
fraction.js@npm:4.1.2,MIT,git://github.com/infusion/Fraction.js.git,,,,
fragment-cache@npm:0.2.1,MIT,?,,,,
framework-utils@npm:1.1.0,MIT,git+https://github.com/daybrush/framework-utils.git,,,,
fresh@npm:0.5.2,MIT,?,,,,
from2@npm:2.3.0,MIT,git://github.com/hughsk/from2,,,,
fs-extra@npm:0.30.0,MIT,https://github.com/jprichardson/node-fs-extra,,,,
fs-extra@npm:10.0.0,MIT,https://github.com/jprichardson/node-fs-extra,,,,
fs-extra@npm:7.0.1,MIT,https://github.com/jprichardson/node-fs-extra,,,,
fs-extra@npm:8.1.0,MIT,https://github.com/jprichardson/node-fs-extra,,,,
fs-extra@npm:9.1.0,MIT,https://github.com/jprichardson/node-fs-extra,,,,
fs-minipass@npm:1.2.7,ISC,git+https://github.com/npm/fs-minipass.git,,,,
fs-minipass@npm:2.1.0,ISC,git+https://github.com/npm/fs-minipass.git,,,,
fs-monkey@npm:1.0.3,Unlicense,https://github.com/streamich/fs-monkey.git,,,,
fs-write-stream-atomic@npm:1.0.10,ISC,https://github.com/npm/fs-write-stream-atomic,,,,
fs.realpath@npm:1.0.0,ISC,git+https://github.com/isaacs/fs.realpath.git,,,,
fsevents@npm:1.2.13,MIT,https://github.com/strongloop/fsevents.git,,,,
fsevents@npm:2.3.2,MIT,https://github.com/fsevents/fsevents.git,,,,
fsevents@patch:fsevents@npm%3A1.2.13#~builtin<compat/fsevents>,MIT,https://github.com/strongloop/fsevents.git,,,,
fsevents@patch:fsevents@npm%3A2.3.2#~builtin<compat/fsevents>,MIT,https://github.com/fsevents/fsevents.git,,,,
function-bind@npm:1.1.1,MIT,?,,,,
function.prototype.name@npm:1.1.5,MIT,git://github.com/es-shims/Function.prototype.name.git,,,,
functional-red-black-tree@npm:1.0.1,MIT,git://github.com/mikolalysenko/functional-red-black-tree.git,,,,
functions-have-names@npm:1.2.2,MIT,git+https://github.com/inspect-js/functions-have-names.git,,,,
fuse.js@npm:3.6.1,Apache-2.0,https://github.com/krisk/Fuse.git,,,,
fuzzaldrin@npm:2.1.0,MIT,https://github.com/atom/fuzzaldrin.git,,,,
fuzzy@npm:0.1.3,MIT,git://github.com/mattyork/fuzzy.git,,,,
gauge@npm:2.7.4,ISC,https://github.com/iarna/gauge,,,,
gauge@npm:3.0.1,ISC,https://github.com/iarna/gauge,,,,
gensync@npm:1.0.0-beta.2,MIT,https://github.com/loganfsmyth/gensync.git,,,,
geotiff@npm:1.0.9,MIT,?,,,,
gesto@npm:1.4.0,MIT,git+https://github.com/daybrush/gesture.git,,,,
gesto@npm:1.5.0,MIT,git+https://github.com/daybrush/gesture.git,,,,
get-caller-file@npm:2.0.5,ISC,git+https://github.com/stefanpenner/get-caller-file.git,,,,
get-document@npm:1.0.0,?,https://github.com/webmodules/get-document.git,,,,
get-intrinsic@npm:1.1.1,MIT,git+https://github.com/ljharb/get-intrinsic.git,,,,
get-package-type@npm:0.1.0,MIT,git+https://github.com/cfware/get-package-type.git,,,,
get-pkg-repo@npm:4.2.1,MIT,https://github.com/conventional-changelog/get-pkg-repo.git,,,,
get-port@npm:5.1.1,MIT,?,,,,
get-stdin@npm:8.0.0,MIT,?,,,,
get-stream@npm:4.1.0,MIT,?,,,,
get-stream@npm:5.2.0,MIT,?,,,,
get-stream@npm:6.0.1,MIT,?,,,,
get-symbol-description@npm:1.0.0,MIT,git+https://github.com/inspect-js/get-symbol-description.git,,,,
get-user-locale@npm:1.4.0,MIT,https://github.com/wojtekmaj/get-user-locale.git,,,,
get-value@npm:2.0.6,MIT,?,,,,
get-window@npm:1.1.2,MIT,https://github.com/webmodules/get-window.git,,,,
getos@npm:3.2.1,MIT,https://github.com/retrohacker/getos.git,,,,
getpass@npm:0.1.7,MIT,https://github.com/arekinath/node-getpass.git,,,,
git-raw-commits@npm:2.0.10,MIT,https://github.com/conventional-changelog/conventional-changelog.git,,,,
git-remote-origin-url@npm:2.0.0,MIT,?,,,,
git-semver-tags@npm:4.1.1,MIT,https://github.com/conventional-changelog/conventional-changelog.git,,,,
git-up@npm:4.0.5,MIT,https://github.com/IonicaBizau/git-up.git,,,,
git-url-parse@npm:11.6.0,MIT,git+ssh://git@github.com/IonicaBizau/git-url-parse.git,,,,
gitconfiglocal@npm:1.0.0,BSD,git://github.com/soldair/node-gitconfiglocal.git,,,,
github-slugger@npm:1.4.0,ISC,https://github.com/Flet/github-slugger.git,,,,
glob-parent@npm:3.1.0,ISC,https://github.com/es128/glob-parent,,,,
glob-parent@npm:5.1.2,ISC,?,,,,
glob-parent@npm:6.0.2,ISC,?,,,,
glob-promise@npm:3.4.0,ISC,https://github.com/ahmadnassri/glob-promise.git,,,,
glob-to-regexp@npm:0.3.0,BSD,https://github.com/fitzgen/glob-to-regexp.git,,,,
glob-to-regexp@npm:0.4.1,BSD-2-Clause,https://github.com/fitzgen/glob-to-regexp.git,,,,
glob@npm:7.2.0,ISC,git://github.com/isaacs/node-glob.git,,,,
global-dirs@npm:3.0.0,MIT,?,,,,
global-modules@npm:2.0.0,MIT,?,,,,
global-prefix@npm:3.0.0,MIT,?,,,,
global@npm:4.4.0,MIT,?,,,,
globals@npm:11.12.0,MIT,?,,,,
globals@npm:13.11.0,MIT,?,,,,
globals@npm:13.12.0,MIT,?,,,,
globalthis@npm:1.0.2,MIT,git://github.com/ljharb/System.global.git,,,,
globby@npm:10.0.1,MIT,?,,,,
globby@npm:10.0.2,MIT,?,,,,
globby@npm:11.0.4,MIT,?,,,,
globby@npm:11.1.0,MIT,?,,,,
globby@npm:7.1.1,MIT,?,,,,
globby@npm:9.2.0,MIT,?,,,,
globjoin@npm:0.1.4,MIT,git+https://github.com/amobiz/globjoin.git,,,,
got@npm:9.6.0,MIT,?,,,,
graceful-fs@npm:4.2.8,ISC,https://github.com/isaacs/node-graceful-fs,,,,
graceful-fs@npm:4.2.9,ISC,https://github.com/isaacs/node-graceful-fs,,,,
growl@npm:1.10.5,MIT,git://github.com/tj/node-growl.git,,,,
growly@npm:1.3.0,MIT,?,,,,
gzip-size@npm:6.0.0,MIT,?,,,,
hammerjs@npm:2.0.8,MIT,git://github.com/hammerjs/hammer.js.git,,,,
handle-thing@npm:2.0.1,MIT,git+ssh://git@github.com/indutny/handle-thing.git,,,,
handlebars@npm:4.7.7,MIT,https://github.com/wycats/handlebars.js.git,,,,
har-schema@npm:2.0.0,ISC,https://github.com/ahmadnassri/har-schema.git,,,,
har-validator@npm:5.1.5,MIT,https://github.com/ahmadnassri/node-har-validator.git,,,,
hard-rejection@npm:2.1.0,MIT,?,,,,
has-bigints@npm:1.0.1,MIT,git+https://github.com/ljharb/has-bigints.git,,,,
has-flag@npm:3.0.0,MIT,?,,,,
has-flag@npm:4.0.0,MIT,?,,,,
has-glob@npm:1.0.0,MIT,?,,,,
has-symbols@npm:1.0.2,MIT,git://github.com/inspect-js/has-symbols.git,,,,
has-tostringtag@npm:1.0.0,MIT,git+https://github.com/inspect-js/has-tostringtag.git,,,,
has-unicode@npm:2.0.1,ISC,https://github.com/iarna/has-unicode,,,,
has-value@npm:0.3.1,MIT,?,,,,
has-value@npm:1.0.0,MIT,?,,,,
has-values@npm:0.1.4,MIT,?,,,,
has-values@npm:1.0.0,MIT,?,,,,
has-yarn@npm:2.1.0,MIT,?,,,,
has@npm:1.0.3,MIT,git://github.com/tarruda/has.git,,,,
hash-base@npm:3.1.0,MIT,https://github.com/crypto-browserify/hash-base.git,,,,
hash.js@npm:1.1.7,MIT,git@github.com:indutny/hash.js,,,,
hast-to-hyperscript@npm:9.0.1,MIT,?,,,,
hast-util-from-parse5@npm:6.0.1,MIT,?,,,,
hast-util-parse-selector@npm:2.2.5,MIT,?,,,,
hast-util-raw@npm:6.0.1,MIT,?,,,,
hast-util-to-parse5@npm:6.0.0,MIT,?,,,,
hastscript@npm:6.0.0,MIT,?,,,,
he@npm:1.2.0,MIT,https://github.com/mathiasbynens/he.git,,,,
highlight-words-core@npm:1.2.2,MIT,github.com/bvaughn/highlight-words-core.git,,,,
highlight.js@npm:10.7.3,BSD-3-Clause,git://github.com/highlightjs/highlight.js.git,,,,
history@npm:4.10.1,MIT,?,,,,
history@npm:5.0.0,MIT,?,,,,
history@npm:5.1.0,MIT,?,,,,
hmac-drbg@npm:1.0.1,MIT,git+ssh://git@github.com/indutny/hmac-drbg.git,,,,
hoist-non-react-statics@npm:3.3.2,BSD-3-Clause,git://github.com/mridgway/hoist-non-react-statics.git,,,,
hosted-git-info@npm:2.8.9,ISC,git+https://github.com/npm/hosted-git-info.git,,,,
hosted-git-info@npm:4.0.2,ISC,git+https://github.com/npm/hosted-git-info.git,,,,
hpack.js@npm:2.1.6,MIT,git+ssh://git@github.com/indutny/hpack.js.git,,,,
html-element-map@npm:1.3.1,MIT,git+https://github.com/ljharb/html-element-map.git,,,,
html-encoding-sniffer@npm:1.0.2,MIT,?,,,,
html-encoding-sniffer@npm:2.0.1,MIT,?,,,,
html-encoding-sniffer@npm:3.0.0,MIT,?,,,,
html-entities@npm:2.3.2,MIT,https://github.com/mdevils/html-entities.git,,,,
html-escaper@npm:2.0.2,MIT,https://github.com/WebReflection/html-escaper.git,,,,
html-loader@npm:0.5.5,MIT,?,,,,
html-loader@npm:3.1.0,MIT,?,,,,
html-minifier-terser@npm:5.1.1,MIT,git+https://github.com/DanielRuf/html-minifier-terser.git,,,,
html-minifier-terser@npm:6.0.2,MIT,git+https://github.com/terser/html-minifier-terser.git,,,,
html-minifier@npm:3.5.21,MIT,git+https://github.com/kangax/html-minifier.git,,,,
html-tags@npm:3.1.0,MIT,?,,,,
html-void-elements@npm:1.0.5,MIT,?,,,,
html-webpack-plugin@npm:3.2.0,MIT,?,,,,
html-webpack-plugin@npm:4.5.2,MIT,?,,,,
html-webpack-plugin@npm:5.5.0,MIT,?,,,,
htmlparser2@npm:6.1.0,MIT,git://github.com/fb55/htmlparser2.git,,,,
http-cache-semantics@npm:4.1.0,BSD-2-Clause,?,,,,
http-deceiver@npm:1.2.7,MIT,git+ssh://git@github.com/indutny/http-deceiver.git,,,,
http-errors@npm:1.6.3,MIT,?,,,,
http-errors@npm:1.7.2,MIT,?,,,,
http-errors@npm:1.7.3,MIT,?,,,,
http-parser-js@npm:0.5.3,MIT,git://github.com/creationix/http-parser-js.git,,,,
http-proxy-agent@npm:4.0.1,MIT,git://github.com/TooTallNate/node-http-proxy-agent.git,,,,
http-proxy-middleware@npm:1.3.1,MIT,https://github.com/chimurai/http-proxy-middleware.git,,,,
http-proxy-middleware@npm:2.0.1,MIT,https://github.com/chimurai/http-proxy-middleware.git,,,,
http-proxy@npm:1.18.1,MIT,https://github.com/http-party/node-http-proxy.git,,,,
http-server@npm:14.1.0,MIT,git://github.com/http-party/http-server.git,,,,
http-signature@npm:1.2.0,MIT,git://github.com/joyent/node-http-signature.git,,,,
http-signature@npm:1.3.6,MIT,git://github.com/joyent/node-http-signature.git,,,,
https-browserify@npm:1.0.0,MIT,git://github.com/substack/https-browserify.git,,,,
https-proxy-agent@npm:5.0.0,MIT,git://github.com/TooTallNate/node-https-proxy-agent.git,,,,
human-signals@npm:1.1.1,Apache-2.0,?,,,,
human-signals@npm:2.1.0,Apache-2.0,?,,,,
humanize-ms@npm:1.2.1,MIT,https://github.com/node-modules/humanize-ms,,,,
husky@npm:7.0.4,MIT,?,,,,
hyphenate-style-name@npm:1.0.4,BSD-3-Clause,git+ssh://git@github.com/rexxars/hyphenate-style-name.git,,,,
iconscout-unicons-tarball@https://github.com/grafana/icons.git#commit=63056cd833ba7ee4e94904492b3a8c0cabc38d28,Apache-2.0,?,,,,
iconv-lite@npm:0.4.24,MIT,git://github.com/ashtuchkin/iconv-lite.git,,,,
iconv-lite@npm:0.6.3,MIT,git://github.com/ashtuchkin/iconv-lite.git,,,,
icss-utils@npm:4.1.1,ISC,git+https://github.com/css-modules/icss-utils.git,,,,
icss-utils@npm:5.1.0,ISC,git+https://github.com/css-modules/icss-utils.git,,,,
ieee754@npm:1.2.1,BSD-3-Clause,git://github.com/feross/ieee754.git,,,,
iferr@npm:0.1.5,MIT,https://github.com/shesek/iferr,,,,
ignore-by-default@npm:1.0.1,ISC,git+https://github.com/novemberborn/ignore-by-default.git,,,,
ignore-walk@npm:3.0.4,ISC,git+https://github.com/isaacs/ignore-walk.git,,,,
ignore@npm:3.3.10,MIT,git@github.com:kaelzhang/node-ignore.git,,,,
ignore@npm:4.0.6,MIT,git@github.com:kaelzhang/node-ignore.git,,,,
ignore@npm:5.1.8,MIT,git@github.com:kaelzhang/node-ignore.git,,,,
ignore@npm:5.2.0,MIT,git@github.com:kaelzhang/node-ignore.git,,,,
image-size@npm:0.5.5,MIT,?,,,,
immer@npm:9.0.7,MIT,https://github.com/immerjs/immer.git,,,,
immutable@npm:3.8.2,MIT,git://github.com/facebook/immutable-js.git,,,,
immutable@npm:4.0.0,MIT,git://github.com/immutable-js/immutable-js.git,,,,
import-cwd@npm:2.1.0,MIT,?,,,,
import-fresh@npm:2.0.0,MIT,?,,,,
import-fresh@npm:3.3.0,MIT,?,,,,
import-from@npm:2.1.0,MIT,?,,,,
import-lazy@npm:2.1.0,MIT,?,,,,
import-lazy@npm:4.0.0,MIT,?,,,,
import-local@npm:3.0.3,MIT,?,,,,
imurmurhash@npm:0.1.4,MIT,https://github.com/jensyt/imurmurhash-js,,,,
indent-string@npm:4.0.0,MIT,?,,,,
indexes-of@npm:1.0.1,MIT,git://github.com/dominictarr/indexes-of.git,,,,
indexof@npm:0.0.1,?,?,,,,
infer-owner@npm:1.0.4,ISC,?,,,,
inflight@npm:1.0.6,ISC,https://github.com/npm/inflight.git,,,,
inherits@npm:2.0.1,ISC,?,,,,
inherits@npm:2.0.3,ISC,?,,,,
inherits@npm:2.0.4,ISC,?,,,,
ini@npm:1.3.8,ISC,git://github.com/isaacs/ini.git,,,,
ini@npm:2.0.0,ISC,git://github.com/isaacs/ini.git,,,,
init-package-json@npm:2.0.5,ISC,https://github.com/npm/init-package-json.git,,,,
inline-style-parser@npm:0.1.1,MIT,https://github.com/remarkablemark/inline-style-parser,,,,
inline-style-prefixer@npm:6.0.1,MIT,?,,,,
inquirer@npm:7.3.3,MIT,?,,,,
inquirer@npm:8.2.0,MIT,?,,,,
internal-slot@npm:1.0.3,MIT,git+https://github.com/ljharb/internal-slot.git,,,,
internmap@npm:1.0.1,ISC,https://github.com/mbostock/internmap.git,,,,
interpret@npm:2.2.0,MIT,?,,,,
intl-messageformat@npm:9.9.4,BSD-3-Clause,git@github.com:formatjs/formatjs.git,,,,
invariant@npm:2.2.4,MIT,?,,,,
ip-regex@npm:2.1.0,MIT,?,,,,
ip@npm:1.1.5,MIT,http://github.com/indutny/node-ip.git,,,,
ipaddr.js@npm:1.9.1,MIT,?,,,,
ipaddr.js@npm:2.0.1,MIT,?,,,,
is-absolute-url@npm:3.0.3,MIT,?,,,,
is-accessor-descriptor@npm:0.1.6,MIT,?,,,,
is-accessor-descriptor@npm:1.0.0,MIT,?,,,,
is-alphabetical@npm:1.0.4,MIT,?,,,,
is-alphanumerical@npm:1.0.4,MIT,?,,,,
is-arguments@npm:1.1.1,MIT,git://github.com/inspect-js/is-arguments.git,,,,
is-arrayish@npm:0.2.1,MIT,https://github.com/qix-/node-is-arrayish.git,,,,
is-bigint@npm:1.0.4,MIT,git+https://github.com/inspect-js/is-bigint.git,,,,
is-binary-path@npm:1.0.1,MIT,?,,,,
is-binary-path@npm:2.1.0,MIT,?,,,,
is-boolean-object@npm:1.1.2,MIT,git://github.com/inspect-js/is-boolean-object.git,,,,
is-buffer@npm:1.1.6,MIT,git://github.com/feross/is-buffer.git,,,,
is-buffer@npm:2.0.5,MIT,git://github.com/feross/is-buffer.git,,,,
is-callable@npm:1.2.4,MIT,git://github.com/inspect-js/is-callable.git,,,,
is-ci@npm:2.0.0,MIT,https://github.com/watson/is-ci.git,,,,
is-ci@npm:3.0.1,MIT,https://github.com/watson/is-ci.git,,,,
is-core-module@npm:2.8.0,MIT,git+https://github.com/inspect-js/is-core-module.git,,,,
is-data-descriptor@npm:0.1.4,MIT,?,,,,
is-data-descriptor@npm:1.0.0,MIT,?,,,,
is-date-object@npm:1.0.5,MIT,git://github.com/inspect-js/is-date-object.git,,,,
is-decimal@npm:1.0.4,MIT,?,,,,
is-descriptor@npm:0.1.6,MIT,?,,,,
is-descriptor@npm:1.0.2,MIT,?,,,,
is-directory@npm:0.3.1,MIT,?,,,,
is-docker@npm:2.2.1,MIT,?,,,,
is-dom@npm:1.1.0,MIT,?,,,,
is-extendable@npm:0.1.1,MIT,?,,,,
is-extendable@npm:1.0.1,MIT,?,,,,
is-extglob@npm:2.1.1,MIT,?,,,,
is-fullwidth-code-point@npm:1.0.0,MIT,?,,,,
is-fullwidth-code-point@npm:2.0.0,MIT,?,,,,
is-fullwidth-code-point@npm:3.0.0,MIT,?,,,,
is-fullwidth-code-point@npm:4.0.0,MIT,?,,,,
is-function@npm:1.0.2,MIT,git://github.com/grncdr/js-is-function.git,,,,
is-generator-fn@npm:2.1.0,MIT,?,,,,
is-generator-function@npm:1.0.10,MIT,git://github.com/inspect-js/is-generator-function.git,,,,
is-glob@npm:3.1.0,MIT,?,,,,
is-glob@npm:4.0.3,MIT,?,,,,
is-hexadecimal@npm:1.0.4,MIT,?,,,,
is-hotkey@npm:0.1.4,MIT,?,,,,
is-hotkey@npm:0.2.0,MIT,?,,,,
is-in-browser@npm:1.1.3,MIT,git+https://github.com/tuxsudo/is-in-browser.git,,,,
is-installed-globally@npm:0.4.0,MIT,?,,,,
is-interactive@npm:1.0.0,MIT,?,,,,
is-lambda@npm:1.0.1,MIT,https://github.com/watson/is-lambda.git,,,,
is-map@npm:2.0.2,MIT,git+https://github.com/inspect-js/is-map.git,,,,
is-module@npm:1.0.0,MIT,?,,,,
is-nan@npm:1.3.2,MIT,git://github.com/es-shims/is-nan.git,,,,
is-negative-zero@npm:2.0.1,MIT,git://github.com/inspect-js/is-negative-zero.git,,,,
is-npm@npm:5.0.0,MIT,?,,,,
is-number-object@npm:1.0.6,MIT,git://github.com/inspect-js/is-number-object.git,,,,
is-number@npm:3.0.0,MIT,?,,,,
is-number@npm:7.0.0,MIT,?,,,,
is-obj@npm:2.0.0,MIT,?,,,,
is-object@npm:1.0.2,MIT,?,,,,
is-observable@npm:2.1.0,MIT,?,,,,
is-path-cwd@npm:2.2.0,MIT,?,,,,
is-path-inside@npm:3.0.3,MIT,?,,,,
is-plain-obj@npm:1.1.0,MIT,?,,,,
is-plain-obj@npm:2.1.0,MIT,?,,,,
is-plain-obj@npm:3.0.0,MIT,?,,,,
is-plain-object@npm:2.0.4,MIT,?,,,,
is-plain-object@npm:3.0.1,MIT,?,,,,
is-plain-object@npm:5.0.0,MIT,?,,,,
is-potential-custom-element-name@npm:1.0.1,MIT,https://github.com/mathiasbynens/is-potential-custom-element-name.git,,,,
is-reference@npm:1.2.1,MIT,git+https://github.com/Rich-Harris/is-reference.git,,,,
is-regex@npm:1.1.4,MIT,git://github.com/inspect-js/is-regex.git,,,,
is-regexp@npm:2.1.0,MIT,?,,,,
is-resolvable@npm:1.1.0,ISC,?,,,,
is-root@npm:2.1.0,MIT,?,,,,
is-set@npm:2.0.2,MIT,git+https://github.com/inspect-js/is-set.git,,,,
is-shared-array-buffer@npm:1.0.1,MIT,git+https://github.com/inspect-js/is-shared-array-buffer.git,,,,
is-ssh@npm:1.3.3,MIT,git@github.com:IonicaBizau/node-is-ssh.git,,,,
is-stream@npm:1.1.0,MIT,?,,,,
is-stream@npm:2.0.1,MIT,?,,,,
is-string@npm:1.0.7,MIT,git://github.com/ljharb/is-string.git,,,,
is-subset@npm:0.1.1,MIT,git@github.com:studio-b12/is-subset.git,,,,
is-symbol@npm:1.0.4,MIT,git://github.com/inspect-js/is-symbol.git,,,,
is-text-path@npm:1.0.1,MIT,?,,,,
is-typed-array@npm:1.1.8,MIT,git://github.com/inspect-js/is-typed-array.git,,,,
is-typedarray@npm:1.0.0,MIT,git://github.com/hughsk/is-typedarray.git,,,,
is-unicode-supported@npm:0.1.0,MIT,?,,,,
