Component Name,Licenses,Licenses Links,Package Type,Component Id,Package Id,Version
ubuntu:focal:python3.8,"BSD-2-Clause,BSD-3-Clause,ISC,MIT,Zlib","http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/ISC,http://www.opensource.org/licenses/MIT,http://www.opensource.org/licenses/Zlib",deb,ubuntu:focal:python3.8:3.8.10-0ubuntu1~20.04,deb://ubuntu:focal:python3.8,3.8.10-0ubuntu1~20.04
ubuntu:focal:gcc-10-base,"BSD,BSD 2-Clause,GPL-3.0,LGPL-2.1,MIT,ZLIB","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-2-Clause,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,http://www.opensource.org/licenses/MIT,http://www.opensource.org/licenses/Zlib",deb,ubuntu:focal:gcc-10-base:10.3.0-1ubuntu1~20.04,deb://ubuntu:focal:gcc-10-base,10.3.0-1ubuntu1~20.04
cli-table3,MIT,http://www.opensource.org/licenses/MIT,npm,cli-table3:0.6.0,npm://cli-table3,0.6.0
8:gdbm,GPL-3.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html,rpm,8:gdbm:1:1.18-1.el8,rpm://8:gdbm,1:1.18-1.el8
ubuntu:focal:ubuntu-mono,"CC-BY-SA-3.0,GPL-3.0","http://creativecommons.org/licenses/by-sa/3.0/legalcode,http://www.gnu.org/licenses/gpl-3.0-standalone.html",deb,ubuntu:focal:ubuntu-mono:19.04-0ubuntu3,deb://ubuntu:focal:ubuntu-mono,19.04-0ubuntu3
jupyterlab-plotly,MIT,http://www.opensource.org/licenses/MIT,npm,jupyterlab-plotly:5.6.0,npm://jupyterlab-plotly,5.6.0
requirejs,MIT,http://www.opensource.org/licenses/MIT,npm,requirejs:2.3.6,npm://requirejs,2.3.6
side-channel,MIT,http://www.opensource.org/licenses/MIT,npm,side-channel:1.0.4,npm://side-channel,1.0.4
ni-jupyterlab-analysis-development,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,pypi,ni-jupyterlab-analysis-development:0.1.12,pypi://ni-jupyterlab-analysis-development,0.1.12
org.apache.commons:commons-lang3,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.apache.commons:commons-lang3:3.8.1,gav://org.apache.commons:commons-lang3,3.8.1
normalize-package-data,BSD-2-Clause,http://opensource.org/licenses/BSD-2-Clause,npm,normalize-package-data:3.0.3,npm://normalize-package-data,3.0.3
commons-logging:commons-logging,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,commons-logging:commons-logging:1.1.1,gav://commons-logging:commons-logging,1.1.1
com.fasterxml.jackson.datatype:jackson-datatype-jdk8,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.12.3,gav://com.fasterxml.jackson.datatype:jackson-datatype-jdk8,2.12.3
org.eclipse.jetty:jetty-util,"Apache-2.0,EPL-1.0","http://licenses.nuget.org/Apache-2.0,http://www.eclipse.org/legal/epl-v10.html",maven,org.eclipse.jetty:jetty-util:9.4.43.v20210629,gav://org.eclipse.jetty:jetty-util,9.4.43.v20210629
github.com/alecthomas/template,BSD-3-Clause,http://opensource.org/licenses/BSD-3-Clause,go,github.com/alecthomas/template:0.0.0-20190718012654-fb15b899a751,go://github.com/alecthomas/template,0.0.0-20190718012654-fb15b899a751
express-session,MIT,http://www.opensource.org/licenses/MIT,npm,express-session:1.17.2,npm://express-session,1.17.2
jupyterlab,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,pypi,jupyterlab:3.3.0,pypi://jupyterlab,3.3.0
pyparsing,MIT,http://www.opensource.org/licenses/MIT,pypi,pyparsing:3.0.8,pypi://pyparsing,3.0.8
ubuntu:focal:libsasl2-modules-db,"BSD-3-Clause,GPL-3.0-only","http://opensource.org/licenses/BSD-3-Clause,http://www.gnu.org/licenses/gpl-3.0-standalone.html",deb,ubuntu:focal:libsasl2-modules-db:2.1.27+dfsg-2,deb://ubuntu:focal:libsasl2-modules-db,2.1.27+dfsg-2
ubuntu:focal:libexpat1-dev,MIT,http://www.opensource.org/licenses/MIT,deb,ubuntu:focal:libexpat1-dev:2.2.9-1build1,deb://ubuntu:focal:libexpat1-dev,2.2.9-1build1
javax.annotation:javax.annotation-api,"CDDL,CDDL-1.0,GPL-2.0,GPL-3.0","http://www.opensource.org/licenses/cddl1,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/gpl-3.0-standalone.html",maven,javax.annotation:javax.annotation-api:1.3.2,gav://javax.annotation:javax.annotation-api,1.3.2
express,MIT,http://www.opensource.org/licenses/MIT,npm,express:4.17.2,npm://express,4.17.2
npm-audit-report,ISC,http://www.opensource.org/licenses/ISC,npm,npm-audit-report:2.1.5,npm://npm-audit-report,2.1.5
bokeh,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,pypi,bokeh:2.4.2,pypi://bokeh,2.4.2
ipython,"BSD,BSD-3-Clause","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-3-Clause",pypi,ipython:8.0.1,pypi://ipython,8.0.1
MarkupSafe,"BSD,BSD-3-Clause","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-3-Clause",pypi,MarkupSafe:2.1.1,pypi://MarkupSafe,2.1.1
3.14:apk-tools,GPL-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,alpine,3.14:apk-tools:2.12.7-r0,alpine://3.14:apk-tools,2.12.7-r0
eslint-utils,MIT,http://www.opensource.org/licenses/MIT,npm,eslint-utils:3.0.0,npm://eslint-utils,3.0.0
@tootallnate/once,MIT,http://www.opensource.org/licenses/MIT,npm,@tootallnate/once:2.0.0,npm://@tootallnate/once,2.0.0
PyYAML,MIT,http://www.opensource.org/licenses/MIT,pypi,PyYAML:6.0,pypi://PyYAML,6.0
com.squareup.okhttp3:logging-interceptor,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,com.squareup.okhttp3:logging-interceptor:3.12.12,gav://com.squareup.okhttp3:logging-interceptor,3.12.12
clean-stack,MIT,http://www.opensource.org/licenses/MIT,npm,clean-stack:2.2.0,npm://clean-stack,2.2.0
lodash.defaults,MIT,http://www.opensource.org/licenses/MIT,npm,lodash.defaults:4.2.0,npm://lodash.defaults,4.2.0
debian:bullseye:findutils,GPL-3.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html,deb,debian:bullseye:findutils:4.8.0-1,deb://debian:bullseye:findutils,4.8.0-1
binary-extensions,MIT,http://www.opensource.org/licenses/MIT,npm,binary-extensions:2.2.0,npm://binary-extensions,2.2.0
idom-panel-app,BSD-3,,npm,idom-panel-app:0.1.0,npm://idom-panel-app,0.1.0
jupyter-client,"BSD,BSD-3-Clause","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-3-Clause",pypi,jupyter-client:7.1.2,pypi://jupyter-client,7.1.2
debian:bullseye:liblz4-1,"BSD 2-Clause,GPL-2.0","http://opensource.org/licenses/BSD-2-Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html",deb,debian:bullseye:liblz4-1:1.9.3-2,deb://debian:bullseye:liblz4-1,1.9.3-2
minizlib,MIT,http://www.opensource.org/licenses/MIT,npm,minizlib:2.1.2,npm://minizlib,2.1.2
jupyter-server,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,pypi,jupyter-server:1.13.5,pypi://jupyter-server,1.13.5
ansi-styles,MIT,http://www.opensource.org/licenses/MIT,npm,ansi-styles:4.3.0,npm://ansi-styles,4.3.0
ruamel.yaml,MIT,http://www.opensource.org/licenses/MIT,pypi,ruamel.yaml:0.17.9,pypi://ruamel.yaml,0.17.9
8:libselinux,Public Domain,http://creativecommons.org/licenses/publicdomain/,rpm,8:libselinux:0:2.9-5.el8,rpm://8:libselinux,0:2.9-5.el8
pkg_resources,MIT,http://www.opensource.org/licenses/MIT,pypi,pkg_resources:0.0.0,pypi://pkg_resources,0.0.0
3.15:xz-libs,"GPL-2.0-or-later,LGPL-2.1-or-later","http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html",alpine,3.15:xz-libs:5.2.5-r0,alpine://3.15:xz-libs,5.2.5-r0
ubuntu:focal:libexpat1,MIT,http://www.opensource.org/licenses/MIT,deb,ubuntu:focal:libexpat1:2.2.9-1build1,deb://ubuntu:focal:libexpat1,2.2.9-1build1
github.com/eapache/go-resiliency,MIT,http://www.opensource.org/licenses/MIT,go,github.com/eapache/go-resiliency:1.2.0,go://github.com/eapache/go-resiliency,1.2.0
fast-deep-equal,MIT,http://www.opensource.org/licenses/MIT,npm,fast-deep-equal:3.1.3,npm://fast-deep-equal,3.1.3
cffi,MIT,http://www.opensource.org/licenses/MIT,pypi,cffi:1.15.0,pypi://cffi,1.15.0
pip,MIT,http://www.opensource.org/licenses/MIT,pypi,pip:22.0.3,pypi://pip,22.0.3
pycparser,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,pypi,pycparser:2.20,pypi://pycparser,2.20
3.15:libwebp,BSD-3-Clause,http://opensource.org/licenses/BSD-3-Clause,alpine,3.15:libwebp:1.2.2-r0,alpine://3.15:libwebp,1.2.2-r0
org.yaml:snakeyaml,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.yaml:snakeyaml:1.26,gav://org.yaml:snakeyaml,1.26
acorn,MIT,http://www.opensource.org/licenses/MIT,npm,acorn:8.7.0,npm://acorn,8.7.0
@npmcli/node-gyp,ISC,http://www.opensource.org/licenses/ISC,npm,@npmcli/node-gyp:1.0.3,npm://@npmcli/node-gyp,1.0.3
jupyterhub-tmpauthenticator,"BSD,BSD-3-Clause","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-3-Clause",pypi,jupyterhub-tmpauthenticator:0.6,pypi://jupyterhub-tmpauthenticator,0.6
mypy-extensions,MIT,http://www.opensource.org/licenses/MIT,pypi,mypy-extensions:0.4.3,pypi://mypy-extensions,0.4.3
websocket-client,Apache-2.0,http://licenses.nuget.org/Apache-2.0,pypi,websocket-client:1.3.1,pypi://websocket-client,1.3.1
8:libseccomp,LGPL-3.0,http://www.gnu.org/licenses/lgpl-3.0-standalone.html,rpm,8:libseccomp:0:2.5.1-1.el8,rpm://8:libseccomp,0:2.5.1-1.el8
3.15:ncurses-libs,MIT,http://www.opensource.org/licenses/MIT,alpine,3.15:ncurses-libs:6.3_p20220402-r0,alpine://3.15:ncurses-libs,6.3_p20220402-r0
ubuntu:focal:libglibmm-2.4-1v5,"GPL-2.0,LGPL-3.0","http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/lgpl-3.0-standalone.html",deb,ubuntu:focal:libglibmm-2.4-1v5:2.64.2-1,deb://ubuntu:focal:libglibmm-2.4-1v5,2.64.2-1
ubuntu:focal:sqlite3,GPL-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,deb,ubuntu:focal:sqlite3:3.31.1-4ubuntu0.2,deb://ubuntu:focal:sqlite3,3.31.1-4ubuntu0.2
connect-json-3.0.0.jar,Apache-2.0,http://licenses.nuget.org/Apache-2.0,generic,connect-json-3.0.0.jar,generic://sha256:d9eaf26fa0165a45ab0c4fbce26901b7442729fed71aec7af4003adafdbbbebc/connect-json-3.0.0.jar,
err-code,MIT,http://www.opensource.org/licenses/MIT,npm,err-code:2.0.3,npm://err-code,2.0.3
appdirs,MIT,http://www.opensource.org/licenses/MIT,pypi,appdirs:1.4.3,pypi://appdirs,1.4.3
ubuntu:focal:libassuan0,"GPL-2.0,GPL-3.0,LGPL-3.0","http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.gnu.org/licenses/lgpl-3.0-standalone.html",deb,ubuntu:focal:libassuan0:2.5.3-7ubuntu2,deb://ubuntu:focal:libassuan0,2.5.3-7ubuntu2
ubuntu:focal:libpython3.8-dev,"BSD-2-Clause,BSD-3-Clause,BSD-Source-Code,CNRI-Python-GPL-Compatible,ISC,JSON,MIT,Mup,Python-2.0,Zlib","http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-3-Clause,https://github.com/robbiehanson/CocoaHTTPServer/blob/master/LICENSE.txt,http://www.python.org/download/releases/1.6.1/download_win/,http://www.opensource.org/licenses/ISC,http://www.json.org/license.html,http://www.opensource.org/licenses/MIT,https://fedoraproject.org/wiki/Licensing/Mup,http://www.opensource.org/licenses/Python-2.0,http://www.opensource.org/licenses/Zlib",deb,ubuntu:focal:libpython3.8-dev:3.8.10-0ubuntu1~20.04.4,deb://ubuntu:focal:libpython3.8-dev,3.8.10-0ubuntu1~20.04.4
commons-pool:commons-pool,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,commons-pool:commons-pool:1.6,gav://commons-pool:commons-pool,1.6
javax.ws.rs:javax.ws.rs-api,"EPL-1.0,EPL-2.0,GPL-2.0,GPL-2.0+CE","http://www.eclipse.org/legal/epl-v10.html,https://spdx.org/licenses/EPL-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/software/classpath/license.html",maven,javax.ws.rs:javax.ws.rs-api:2.1.1,gav://javax.ws.rs:javax.ws.rs-api,2.1.1
connect-runtime-3.0.0.jar,Apache-2.0,http://licenses.nuget.org/Apache-2.0,generic,connect-runtime-3.0.0.jar,generic://sha256:26073af9b9a9c74abda53f3f277a4e3ead93f529a52b3f2410dc746ab999d40d/connect-runtime-3.0.0.jar,
debian:bullseye:libgdbm6,"GPL-2.0,GPL-3.0","http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/gpl-3.0-standalone.html",deb,debian:bullseye:libgdbm6:1.19-2,deb://debian:bullseye:libgdbm6,1.19-2
ubuntu:focal:libnspr4,MPL-2.0,http://opensource.org/licenses/MPL-2.0,deb,ubuntu:focal:libnspr4:2:4.25-1,deb://ubuntu:focal:libnspr4,2:4.25-1
ipaddr.js,MIT,http://www.opensource.org/licenses/MIT,npm,ipaddr.js:1.9.1,npm://ipaddr.js,1.9.1
tabulator-tables,MIT,http://www.opensource.org/licenses/MIT,npm,tabulator-tables:4.9.3,npm://tabulator-tables,4.9.3
idna,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,pypi,idna:3.3,pypi://idna,3.3
debian:bullseye:gcc-10-base,"BSD,BSD 2-Clause,GPL-3.0,LGPL-2.1,MIT,ZLIB","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-2-Clause,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,http://www.opensource.org/licenses/MIT,http://www.opensource.org/licenses/Zlib",deb,debian:bullseye:gcc-10-base:10.2.1-6,deb://debian:bullseye:gcc-10-base,10.2.1-6
org.apache.parquet:parquet-format-structures,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.apache.parquet:parquet-format-structures:1.11.1,gav://org.apache.parquet:parquet-format-structures,1.11.1
ipykernel,"BSD,BSD-3-Clause","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-3-Clause",pypi,ipykernel:6.9.1,pypi://ipykernel,6.9.1
ubuntu:focal:libctf-nobfd0,GPL-2.0-only,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,deb,ubuntu:focal:libctf-nobfd0:2.34-6ubuntu1.3,deb://ubuntu:focal:libctf-nobfd0,2.34-6ubuntu1.3
cidr-regex,BSD-2-Clause,http://opensource.org/licenses/BSD-2-Clause,npm,cidr-regex:3.1.1,npm://cidr-regex,3.1.1
@learningmachine/requirejs-text,MIT,http://www.opensource.org/licenses/MIT,npm,@learningmachine/requirejs-text:2.0.16,npm://@learningmachine/requirejs-text,2.0.16
simple-swizzle,MIT,http://www.opensource.org/licenses/MIT,npm,simple-swizzle:0.2.2,npm://simple-swizzle,0.2.2
socks-proxy-agent,MIT,http://www.opensource.org/licenses/MIT,npm,socks-proxy-agent:6.1.0,npm://socks-proxy-agent,6.1.0
8:kmod-libs,LGPL-3.0,http://www.gnu.org/licenses/lgpl-3.0-standalone.html,rpm,8:kmod-libs:0:25-18.el8,rpm://8:kmod-libs,0:25-18.el8
8:nss,MPL-2.0,http://opensource.org/licenses/MPL-2.0,rpm,8:nss:0:3.67.0-7.el8_5,rpm://8:nss,0:3.67.0-7.el8_5
debian:bullseye:libnettle8,"GPL-2.0,GPL-3.0,LGPL-3.0","http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.gnu.org/licenses/lgpl-3.0-standalone.html",deb,debian:bullseye:libnettle8:3.7.3-1,deb://debian:bullseye:libnettle8,3.7.3-1
debian:bullseye:publicsuffix,"CC0-1.0,MPL-2.0","http://creativecommons.org/publicdomain/zero/1.0/,http://opensource.org/licenses/MPL-2.0",deb,debian:bullseye:publicsuffix:20211207.1025-0+deb11u1,deb://debian:bullseye:publicsuffix,20211207.1025-0+deb11u1
ubuntu:focal:libpython3.8,"BSD-2-Clause,BSD-3-Clause,ISC,MIT,Zlib","http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/ISC,http://www.opensource.org/licenses/MIT,http://www.opensource.org/licenses/Zlib",deb,ubuntu:focal:libpython3.8:3.8.10-0ubuntu1~20.04,deb://ubuntu:focal:libpython3.8,3.8.10-0ubuntu1~20.04
encodeurl,MIT,http://www.opensource.org/licenses/MIT,npm,encodeurl:1.0.2,npm://encodeurl,1.0.2
Jinja2,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,pypi,Jinja2:3.0.1,pypi://Jinja2,3.0.1
pyasn1,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,pypi,pyasn1:0.4.8,pypi://pyasn1,0.4.8
3.15:py3-asn1,BSD 2-Clause,http://opensource.org/licenses/BSD-2-Clause,alpine,3.15:py3-asn1:0.4.8-r1,alpine://3.15:py3-asn1,0.4.8-r1
ubuntu:focal:libxfixes3,MIT,http://www.opensource.org/licenses/MIT,deb,ubuntu:focal:libxfixes3:1:5.0.3-2,deb://ubuntu:focal:libxfixes3,1:5.0.3-2
ubuntu:focal:login,BSD-3-Clause,http://opensource.org/licenses/BSD-3-Clause,deb,ubuntu:focal:login:1:4.8.1-1ubuntu5.20.04.1,deb://ubuntu:focal:login,1:4.8.1-1ubuntu5.20.04.1
ubuntu:focal:manpages-dev,"BSD,GPL-2.0","http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html",deb,ubuntu:focal:manpages-dev:5.05-1,deb://ubuntu:focal:manpages-dev,5.05-1
ubuntu:focal:python3-dev,MIT,http://www.opensource.org/licenses/MIT,deb,ubuntu:focal:python3-dev:3.8.2-0ubuntu2,deb://ubuntu:focal:python3-dev,3.8.2-0ubuntu2
org.scala-lang.modules:scala-collection-compat_2.13,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.scala-lang.modules:scala-collection-compat_2.13:2.4.4,gav://org.scala-lang.modules:scala-collection-compat_2.13,2.4.4
kafka-storage-api-3.0.0.jar,Apache-2.0,http://licenses.nuget.org/Apache-2.0,generic,kafka-storage-api-3.0.0.jar,generic://sha256:ae1b24b7dd2eb3985a8add474a2f0ecaf212e5894d9817078c60760e04d6c3fe/kafka-storage-api-3.0.0.jar,
github.com/xdg/scram,Apache-2.0,http://licenses.nuget.org/Apache-2.0,go,github.com/xdg/scram:1.0.3,go://github.com/xdg/scram,1.0.3
ubuntu:focal:gpgsm,"BSD,CC0-1.0,GPL-3.0,LGPL-3.0","http://directory.fsf.org/wiki/License:BSD_4Clause,http://creativecommons.org/publicdomain/zero/1.0/,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.gnu.org/licenses/lgpl-3.0-standalone.html",deb,ubuntu:focal:gpgsm:2.2.19-3ubuntu2.1,deb://ubuntu:focal:gpgsm,2.2.19-3ubuntu2.1
delegates,MIT,http://www.opensource.org/licenses/MIT,npm,delegates:1.0.0,npm://delegates,1.0.0
io.prometheus.jmx:jmx_prometheus_javaagent,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,io.prometheus.jmx:jmx_prometheus_javaagent:0.16.1,gav://io.prometheus.jmx:jmx_prometheus_javaagent,0.16.1
content-disposition,MIT,http://www.opensource.org/licenses/MIT,npm,content-disposition:0.5.4,npm://content-disposition,0.5.4
click,"BSD,BSD-3-Clause","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-3-Clause",pypi,click:8.1.2,pypi://click,8.1.2
ubuntu:focal:preview-latex-style,"GPL-3.0,MIT","http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.opensource.org/licenses/MIT",deb,ubuntu:focal:preview-latex-style:11.91-2ubuntu2,deb://ubuntu:focal:preview-latex-style,11.91-2ubuntu2
ubuntu:focal:librsvg2-common,"Apache-2.0,BSD,BSD 2-Clause,BSL-1.0,LGPL-3.0,MPL-2.0,Unlicense","http://licenses.nuget.org/Apache-2.0,http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-2-Clause,http://www.boost.org/LICENSE_1_0.txt,http://www.gnu.org/licenses/lgpl-3.0-standalone.html,http://opensource.org/licenses/MPL-2.0,http://unlicense.org/",deb,ubuntu:focal:librsvg2-common:2.48.9-1ubuntu0.20.04.1,deb://ubuntu:focal:librsvg2-common,2.48.9-1ubuntu0.20.04.1
org.apache.curator:curator-framework,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.apache.curator:curator-framework:2.13.0,gav://org.apache.curator:curator-framework,2.13.0
github.com/cespare/xxhash/v2,MIT,http://www.opensource.org/licenses/MIT,go,github.com/cespare/xxhash/v2:2.1.2,go://github.com/cespare/xxhash/v2,2.1.2
deep-is,MIT,http://www.opensource.org/licenses/MIT,npm,deep-is:0.1.4,npm://deep-is,0.1.4
libnpmteam,ISC,http://www.opensource.org/licenses/ISC,npm,libnpmteam:3.0.0,npm://libnpmteam,3.0.0
promise-call-limit,ISC,http://www.opensource.org/licenses/ISC,npm,promise-call-limit:1.0.1,npm://promise-call-limit,1.0.1
propagate,MIT,http://www.opensource.org/licenses/MIT,npm,propagate:2.0.1,npm://propagate,2.0.1
debian:bullseye:libkeyutils1,"GPL-2.0,LGPL-3.0","http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/lgpl-3.0-standalone.html",deb,debian:bullseye:libkeyutils1:1.6.1-2,deb://debian:bullseye:libkeyutils1,1.6.1-2
@types/range-parser,MIT,http://www.opensource.org/licenses/MIT,npm,@types/range-parser:1.2.4,npm://@types/range-parser,1.2.4
bytecode,MIT,http://www.opensource.org/licenses/MIT,pypi,bytecode:0.13.0.dev0,pypi://bytecode,0.13.0.dev0
CacheControl,"Apache-2.0,MIT","http://licenses.nuget.org/Apache-2.0,http://www.opensource.org/licenses/MIT",pypi,CacheControl:0.12.6,pypi://CacheControl,0.12.6
retry,MIT,http://www.opensource.org/licenses/MIT,npm,retry:0.12.0,npm://retry,0.12.0
8:libattr,LGPL-3.0,http://www.gnu.org/licenses/lgpl-3.0-standalone.html,rpm,8:libattr:0:2.4.48-3.el8,rpm://8:libattr,0:2.4.48-3.el8
ubuntu:focal:xz-utils,GPL-2.0-only,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,deb,ubuntu:focal:xz-utils:5.2.4-1ubuntu1,deb://ubuntu:focal:xz-utils,5.2.4-1ubuntu1
ubuntu:focal:python3-wheel,"GPL-3.0,MIT","http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.opensource.org/licenses/MIT",deb,ubuntu:focal:python3-wheel:0.34.2-1,deb://ubuntu:focal:python3-wheel,0.34.2-1
org.javassist:javassist,"Apache-2.0,LGPL-2.0,LGPL-2.1,MPL-1.1","http://licenses.nuget.org/Apache-2.0,http://www.gnu.org/licenses/old-licenses/lgpl-2.0-standalone.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,http://www.mozilla.org/MPL/MPL-1.1.html",maven,org.javassist:javassist:3.27.0-GA,gav://org.javassist:javassist,3.27.0-GA
toml,MIT,http://www.opensource.org/licenses/MIT,pypi,toml:0.10.0,pypi://toml,0.10.0
8:tar,GPL-3.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html,rpm,8:tar:2:1.30-5.el8,rpm://8:tar,2:1.30-5.el8
3.15:nginx-module-xslt,BSD 2-Clause,http://opensource.org/licenses/BSD-2-Clause,alpine,3.15:nginx-module-xslt:1.21.6-r1,alpine://3.15:nginx-module-xslt,1.21.6-r1
ubuntu:focal:liblocale-gettext-perl,"Artistic-2.0,GPL-3.0","http://www.opensource.org/licenses/artistic-license-2.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html",deb,ubuntu:focal:liblocale-gettext-perl:1.07-4,deb://ubuntu:focal:liblocale-gettext-perl,1.07-4
ubuntu:focal:wget,GPL-3.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html,deb,ubuntu:focal:wget:1.20.3-1ubuntu2,deb://ubuntu:focal:wget,1.20.3-1ubuntu2
inflight,ISC,http://www.opensource.org/licenses/ISC,npm,inflight:1.0.6,npm://inflight,1.0.6
is-object,MIT,http://www.opensource.org/licenses/MIT,npm,is-object:1.0.2,npm://is-object,1.0.2
rsa,Apache-2.0,http://licenses.nuget.org/Apache-2.0,pypi,rsa:4.8,pypi://rsa,4.8
debian:bullseye:apt,GPL-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,deb,debian:bullseye:apt:2.2.4,deb://debian:bullseye:apt,2.2.4
defaults,MIT,http://www.opensource.org/licenses/MIT,npm,defaults:1.0.3,npm://defaults,1.0.3
make-error,ISC,http://www.opensource.org/licenses/ISC,npm,make-error:1.3.6,npm://make-error,1.3.6
merge2,MIT,http://www.opensource.org/licenses/MIT,npm,merge2:1.4.1,npm://merge2,1.4.1
performance-now,MIT,http://www.opensource.org/licenses/MIT,npm,performance-now:2.1.0,npm://performance-now,2.1.0
winston,MIT,http://www.opensource.org/licenses/MIT,npm,winston:3.5.1,npm://winston,3.5.1
3.15:libcom_err,LGPL-2.0-or-later,http://www.gnu.org/licenses/old-licenses/lgpl-2.0-standalone.html,alpine,3.15:libcom_err:1.46.4-r0,alpine://3.15:libcom_err,1.46.4-r0
ubuntu:focal:libhcrypto4-heimdal,"BSD,GPL-2.0","http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html",deb,ubuntu:focal:libhcrypto4-heimdal:7.7.0+dfsg-1ubuntu1,deb://ubuntu:focal:libhcrypto4-heimdal,7.7.0+dfsg-1ubuntu1
org.apache.curator:curator-client,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.apache.curator:curator-client:2.13.0,gav://org.apache.curator:curator-client,2.13.0
find-up,MIT,http://www.opensource.org/licenses/MIT,npm,find-up:2.1.0,npm://find-up,2.1.0
internal-slot,MIT,http://www.opensource.org/licenses/MIT,npm,internal-slot:1.0.3,npm://internal-slot,1.0.3
r3elements,MIT,http://www.opensource.org/licenses/MIT,npm,r3elements:1.0.0,npm://r3elements,1.0.0
pyparsing,MIT,http://www.opensource.org/licenses/MIT,pypi,pyparsing:2.4.7,pypi://pyparsing,2.4.7
