Component Name,Licenses,Licenses Links,Package Type,Component Id,Package Id,Version
org.bitbucket.b_c:jose4j,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.bitbucket.b_c:jose4j:0.7.8,gav://org.bitbucket.b_c:jose4j,0.7.8
dashdash,MIT,http://www.opensource.org/licenses/MIT,npm,dashdash:1.14.1,npm://dashdash,1.14.1
ubuntu:focal:libxcb-render0,"MIT,SGI-B-2.0","http://www.opensource.org/licenses/MIT,http://oss.sgi.com/projects/FreeB/SGIFreeSWLicB.2.0.pdf",deb,ubuntu:focal:libxcb-render0:1.14-2,deb://ubuntu:focal:libxcb-render0,1.14-2
mime,MIT,http://www.opensource.org/licenses/MIT,npm,mime:1.6.0,npm://mime,1.6.0
mute-stream,ISC,http://www.opensource.org/licenses/ISC,npm,mute-stream:0.0.8,npm://mute-stream,0.0.8
read-package-json,ISC,http://www.opensource.org/licenses/ISC,npm,read-package-json:5.0.0,npm://read-package-json,5.0.0
seaborn,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,pypi,seaborn:0.11.2,pypi://seaborn,0.11.2
ubuntu:focal:python3.8,"BSD-2-Clause,BSD-3-Clause,BSD-Source-Code,CNRI-Python-GPL-Compatible,ISC,JSON,MIT,Mup,Python-2.0,Zlib","http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-3-Clause,https://github.com/robbiehanson/CocoaHTTPServer/blob/master/LICENSE.txt,http://www.python.org/download/releases/1.6.1/download_win/,http://www.opensource.org/licenses/ISC,http://www.json.org/license.html,http://www.opensource.org/licenses/MIT,https://fedoraproject.org/wiki/Licensing/Mup,http://www.opensource.org/licenses/Python-2.0,http://www.opensource.org/licenses/Zlib",deb,ubuntu:focal:python3.8:3.8.10-0ubuntu1~20.04.4,deb://ubuntu:focal:python3.8,3.8.10-0ubuntu1~20.04.4
org.jline:jline-remote-ssh,"BSD,BSD-3-Clause","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-3-Clause",maven,org.jline:jline-remote-ssh:3.12.1,gav://org.jline:jline-remote-ssh,3.12.1
lodash.defaults,MIT,http://www.opensource.org/licenses/MIT,npm,lodash.defaults:4.2.0,npm://lodash.defaults,4.2.0
matcher,MIT,http://www.opensource.org/licenses/MIT,npm,matcher:3.0.0,npm://matcher,3.0.0
ubuntu:focal:texlive-latex-recommended,GPL-3.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html,deb,ubuntu:focal:texlive-latex-recommended:2019.20200218-1,deb://ubuntu:focal:texlive-latex-recommended,2019.20200218-1
fecha,MIT,http://www.opensource.org/licenses/MIT,npm,fecha:4.2.3,npm://fecha,4.2.3
ssri,ISC,http://www.opensource.org/licenses/ISC,npm,ssri:8.0.1,npm://ssri,8.0.1
8:audit-libs,LGPL-3.0,http://www.gnu.org/licenses/lgpl-3.0-standalone.html,rpm,8:audit-libs:0:3.0-0.17.20191104git1c2f876.el8,rpm://8:audit-libs,0:3.0-0.17.20191104git1c2f876.el8
8:libsepol,LGPL-3.0,http://www.gnu.org/licenses/lgpl-3.0-standalone.html,rpm,8:libsepol:0:2.9-3.el8,rpm://8:libsepol,0:2.9-3.el8
ubuntu:focal:binutils-x86-64-linux-gnu,GPL-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,deb,ubuntu:focal:binutils-x86-64-linux-gnu:2.34-6ubuntu1.3,deb://ubuntu:focal:binutils-x86-64-linux-gnu,2.34-6ubuntu1.3
javax.servlet:servlet-api,MIT,http://www.opensource.org/licenses/MIT,maven,javax.servlet:servlet-api:2.5,gav://javax.servlet:servlet-api,2.5
asynckit,MIT,http://www.opensource.org/licenses/MIT,npm,asynckit:0.4.0,npm://asynckit,0.4.0
globals,MIT,http://www.opensource.org/licenses/MIT,npm,globals:13.12.1,npm://globals,13.12.1
ubuntu:focal:zlib1g-dev,Zlib,http://www.opensource.org/licenses/Zlib,deb,ubuntu:focal:zlib1g-dev:1:1.2.11.dfsg-2ubuntu1.3,deb://ubuntu:focal:zlib1g-dev,1:1.2.11.dfsg-2ubuntu1.3
is-fullwidth-code-point,MIT,http://www.opensource.org/licenses/MIT,npm,is-fullwidth-code-point:3.0.0,npm://is-fullwidth-code-point,3.0.0
safer-buffer,MIT,http://www.opensource.org/licenses/MIT,npm,safer-buffer:2.1.2,npm://safer-buffer,2.1.2
safe-stable-stringify,MIT,http://www.opensource.org/licenses/MIT,npm,safe-stable-stringify:1.1.1,npm://safe-stable-stringify,1.1.1
ipython,"BSD,BSD-3-Clause","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-3-Clause",pypi,ipython:8.0.1,pypi://ipython,8.0.1
kafka-metadata-3.1.0.jar,Apache-2.0,http://licenses.nuget.org/Apache-2.0,generic,kafka-metadata-3.1.0.jar,generic://sha256:7dfbff815af2541dc0d1932a808bfbaeb11d8b1dbf6319289a6808a1c6621ae1/kafka-metadata-3.1.0.jar,
ubuntu:focal:libssl1.1,OpenSSL,http://www.openssl.org/source/license.html,deb,ubuntu:focal:libssl1.1:1.1.1f-1ubuntu2.13,deb://ubuntu:focal:libssl1.1,1.1.1f-1ubuntu2.13
entrypoints,MIT,http://www.opensource.org/licenses/MIT,pypi,entrypoints:0.4,pypi://entrypoints,0.4
jupyterlab-pygments,"BSD,BSD-3-Clause","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-3-Clause",pypi,jupyterlab-pygments:0.2.2,pypi://jupyterlab-pygments,0.2.2
urllib3,MIT,http://www.opensource.org/licenses/MIT,pypi,urllib3:1.26.9,pypi://urllib3,1.26.9
ubuntu:focal:libblkid1,"BSD-2-Clause,BSD-3-Clause,BSD-4-Clause,GPL-2.0-only,GPL-2.0-or-later,GPL-3.0-or-later,LGPL-2.1-or-later,MIT","http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-3-Clause,http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,http://www.opensource.org/licenses/MIT",deb,ubuntu:focal:libblkid1:2.34-0.1ubuntu9.3,deb://ubuntu:focal:libblkid1,2.34-0.1ubuntu9.3
io.opentracing:opentracing-api,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,io.opentracing:opentracing-api:0.33.0,gav://io.opentracing:opentracing-api,0.33.0
libnpmteam,ISC,http://www.opensource.org/licenses/ISC,npm,libnpmteam:4.0.2,npm://libnpmteam,4.0.2
once,ISC,http://www.opensource.org/licenses/ISC,npm,once:1.4.0,npm://once,1.4.0
path-exists,MIT,http://www.opensource.org/licenses/MIT,npm,path-exists:3.0.0,npm://path-exists,3.0.0
oauthlib,"BSD,BSD-3-Clause","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-3-Clause",pypi,oauthlib:3.2.0,pypi://oauthlib,3.2.0
pycosat,MIT,http://www.opensource.org/licenses/MIT,pypi,pycosat:0.6.3,pypi://pycosat,0.6.3
ubuntu:focal:libseccomp2,LGPL-2.1,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,deb,ubuntu:focal:libseccomp2:2.5.1-1ubuntu1~20.04.1,deb://ubuntu:focal:libseccomp2,2.5.1-1ubuntu1~20.04.1
commons-logging:commons-logging,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,commons-logging:commons-logging:1.1.1,gav://commons-logging:commons-logging,1.1.1
io.confluent:kafka-avro-serializer,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,io.confluent:kafka-avro-serializer:7.2.0-853,gav://io.confluent:kafka-avro-serializer,7.2.0-853
jupyterhub-ldapauthenticator,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,pypi,jupyterhub-ldapauthenticator:1.3.2,pypi://jupyterhub-ldapauthenticator,1.3.2
ubuntu:focal:libacl1,"GPL-2.0,LGPL-3.0","http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/lgpl-3.0-standalone.html",deb,ubuntu:focal:libacl1:2.2.53-6,deb://ubuntu:focal:libacl1,2.2.53-6
debian:bullseye:libpam0g,GPL-3.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html,deb,debian:bullseye:libpam0g:1.4.0-9+deb11u1,deb://debian:bullseye:libpam0g,1.4.0-9+deb11u1
ubuntu:focal:libxcb-shm0,"MIT,SGI-B-2.0","http://www.opensource.org/licenses/MIT,http://oss.sgi.com/projects/FreeB/SGIFreeSWLicB.2.0.pdf",deb,ubuntu:focal:libxcb-shm0:1.14-2,deb://ubuntu:focal:libxcb-shm0,1.14-2
ubuntu:focal:libzstd1,"BSD,GPL-2.0,ZLIB","http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.opensource.org/licenses/Zlib",deb,ubuntu:focal:libzstd1:1.4.4+dfsg-3ubuntu0.1,deb://ubuntu:focal:libzstd1,1.4.4+dfsg-3ubuntu0.1
fast-glob,MIT,http://www.opensource.org/licenses/MIT,npm,fast-glob:3.2.11,npm://fast-glob,3.2.11
tsconfig-paths,MIT,http://www.opensource.org/licenses/MIT,npm,tsconfig-paths:3.12.0,npm://tsconfig-paths,3.12.0
wcwidth,MIT,http://www.opensource.org/licenses/MIT,npm,wcwidth:1.0.1,npm://wcwidth,1.0.1
8:dbus,AFL-3.0,http://www.opensource.org/licenses/afl-3.0,rpm,8:dbus:1:1.12.8-14.el8,rpm://8:dbus,1:1.12.8-14.el8
3.15:py3-asn1,BSD 2-Clause,http://opensource.org/licenses/BSD-2-Clause,alpine,3.15:py3-asn1:0.4.8-r1,alpine://3.15:py3-asn1,0.4.8-r1
pandas,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,pypi,pandas:1.1.5,pypi://pandas,1.1.5
org.slf4j:slf4j-api,MIT,http://www.opensource.org/licenses/MIT,maven,org.slf4j:slf4j-api:1.7.32,gav://org.slf4j:slf4j-api,1.7.32
io.jaegertracing:jaeger-client,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,io.jaegertracing:jaeger-client:1.6.0,gav://io.jaegertracing:jaeger-client,1.6.0
define-properties,MIT,http://www.opensource.org/licenses/MIT,npm,define-properties:1.1.4,npm://define-properties,1.1.4
redis,MIT,http://www.opensource.org/licenses/MIT,npm,redis:4.0.6,npm://redis,4.0.6
pyzmq,LGPL-3.0,http://www.gnu.org/licenses/lgpl-3.0-standalone.html,pypi,pyzmq:22.3.0,pypi://pyzmq,22.3.0
8:dbus-daemon,AFL-3.0,http://www.opensource.org/licenses/afl-3.0,rpm,8:dbus-daemon:1:1.12.8-14.el8,rpm://8:dbus-daemon,1:1.12.8-14.el8
3.15:libgcrypt,LGPL-2.1-or-later,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,alpine,3.15:libgcrypt:1.9.4-r0,alpine://3.15:libgcrypt,1.9.4-r0
debian:bullseye:libss2,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,deb,debian:bullseye:libss2:1.46.2-2,deb://debian:bullseye:libss2,1.46.2-2
eslint-visitor-keys,Apache-2.0,http://licenses.nuget.org/Apache-2.0,npm,eslint-visitor-keys:2.1.0,npm://eslint-visitor-keys,2.1.0
3.15:xz-libs,"GPL-2.0-or-later,LGPL-2.1-or-later","http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html",alpine,3.15:xz-libs:5.2.5-r1,alpine://3.15:xz-libs,5.2.5-r1
webencodings,"BSD,MIT","http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.opensource.org/licenses/MIT",pypi,webencodings:0.5.1,pypi://webencodings,0.5.1
ubuntu:focal:liblocale-gettext-perl,"Artistic-2.0,GPL-3.0","http://www.opensource.org/licenses/artistic-license-2.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html",deb,ubuntu:focal:liblocale-gettext-perl:1.07-4,deb://ubuntu:focal:liblocale-gettext-perl,1.07-4
ubuntu:focal:openssl,OpenSSL,http://www.openssl.org/source/license.html,deb,ubuntu:focal:openssl:1.1.1f-1ubuntu2.12,deb://ubuntu:focal:openssl,1.1.1f-1ubuntu2.12
org.reflections:reflections,"BSD,WTFPL","http://directory.fsf.org/wiki/License:BSD_4Clause,http://sam.zoy.org/wtfpl/COPYING",maven,org.reflections:reflections:0.9.12,gav://org.reflections:reflections,0.9.12
cli-columns,MIT,http://www.opensource.org/licenses/MIT,npm,cli-columns:4.0.0,npm://cli-columns,4.0.0
eslint-scope,BSD-2-Clause,http://opensource.org/licenses/BSD-2-Clause,npm,eslint-scope:5.1.1,npm://eslint-scope,5.1.1
jupyter-client,"BSD,BSD-3-Clause","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-3-Clause",pypi,jupyter-client:7.1.2,pypi://jupyter-client,7.1.2
ubuntu:focal:login,BSD-3-Clause,http://opensource.org/licenses/BSD-3-Clause,deb,ubuntu:focal:login:1:4.8.1-1ubuntu5.20.04.1,deb://ubuntu:focal:login,1:4.8.1-1ubuntu5.20.04.1
ubuntu:focal:libpoppler97,"Apache-2.0,GPL-3.0","http://licenses.nuget.org/Apache-2.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html",deb,ubuntu:focal:libpoppler97:0.86.1-0ubuntu1,deb://ubuntu:focal:libpoppler97,0.86.1-0ubuntu1
distro,"Apache-2.0,MIT","http://licenses.nuget.org/Apache-2.0,http://www.opensource.org/licenses/MIT",pypi,distro:1.4.0,pypi://distro,1.4.0
requests,Apache-2.0,http://licenses.nuget.org/Apache-2.0,pypi,requests:2.27.1,pypi://requests,2.27.1
8:file-libs,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,rpm,8:file-libs:0:5.33-20.el8,rpm://8:file-libs,0:5.33-20.el8
debian:bullseye:libgpg-error0,"BSD,GPL-3.0,LGPL-3.0","http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.gnu.org/licenses/lgpl-3.0-standalone.html",deb,debian:bullseye:libgpg-error0:1.38-2,deb://debian:bullseye:libgpg-error0,1.38-2
ubuntu:focal:logsave,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,deb,ubuntu:focal:logsave:1.45.5-2ubuntu1,deb://ubuntu:focal:logsave,1.45.5-2ubuntu1
com.fasterxml.jackson.core:jackson-annotations,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,com.fasterxml.jackson.core:jackson-annotations:2.12.3,gav://com.fasterxml.jackson.core:jackson-annotations,2.12.3
@npmcli/package-json,ISC,http://www.opensource.org/licenses/ISC,npm,@npmcli/package-json:1.0.1,npm://@npmcli/package-json,1.0.1
ubuntu:focal:bzip2,"BSD,GPL-2.0","http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html",deb,ubuntu:focal:bzip2:1.0.8-2,deb://ubuntu:focal:bzip2,1.0.8-2
pip,MIT,http://www.opensource.org/licenses/MIT,pypi,pip:21.2.3,pypi://pip,21.2.3
prometheus-client,Apache-2.0,http://licenses.nuget.org/Apache-2.0,pypi,prometheus-client:0.13.1,pypi://prometheus-client,0.13.1
8:libcap,"BSD-3-Clause,GPL-2.0-only","http://opensource.org/licenses/BSD-3-Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html",rpm,8:libcap:0:2.26-5.el8,rpm://8:libcap,0:2.26-5.el8
@tootallnate/once,MIT,http://www.opensource.org/licenses/MIT,npm,@tootallnate/once:2.0.0,npm://@tootallnate/once,2.0.0
bytes,MIT,http://www.opensource.org/licenses/MIT,npm,bytes:3.0.0,npm://bytes,3.0.0
debuglog,MIT,http://www.opensource.org/licenses/MIT,npm,debuglog:1.0.1,npm://debuglog,1.0.1
3.14:readline,GPL-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,alpine,3.14:readline:8.1.0-r0,alpine://3.14:readline,8.1.0-r0
ubuntu:focal:ca-certificates,"GPL-2.0,MPL-2.0","http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://opensource.org/licenses/MPL-2.0",deb,ubuntu:focal:ca-certificates:20210119~20.04.2,deb://ubuntu:focal:ca-certificates,20210119~20.04.2
sshpk,MIT,http://www.opensource.org/licenses/MIT,npm,sshpk:1.17.0,npm://sshpk,1.17.0
wide-align,ISC,http://www.opensource.org/licenses/ISC,npm,wide-align:1.1.5,npm://wide-align,1.1.5
pathspec,MPL-2.0,http://opensource.org/licenses/MPL-2.0,pypi,pathspec:0.9.0,pypi://pathspec,0.9.0
3.15:libtirpc,BSD 3-Clause,http://opensource.org/licenses/BSD-3-Clause,alpine,3.15:libtirpc:1.3.2-r0,alpine://3.15:libtirpc,1.3.2-r0
org.apache.hadoop:hadoop-annotations,"Apache-2.0,BSD-2-Clause,BSD-3-Clause,CC-BY-2.5,CDDL-1.0,EPL-1.0,ImageMagick,MIT","http://licenses.nuget.org/Apache-2.0,http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-3-Clause,http://creativecommons.org/licenses/by/2.5/legalcode,http://www.opensource.org/licenses/cddl1,http://www.eclipse.org/legal/epl-v10.html,http://www.imagemagick.org/script/license.php,http://www.opensource.org/licenses/MIT",maven,org.apache.hadoop:hadoop-annotations:2.10.1,gav://org.apache.hadoop:hadoop-annotations,2.10.1
org.apache.hadoop:hadoop-auth,"Apache-2.0,BSD-2-Clause,BSD-3-Clause,CC-BY-2.5,CDDL-1.0,EPL-1.0,ImageMagick,MIT","http://licenses.nuget.org/Apache-2.0,http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-3-Clause,http://creativecommons.org/licenses/by/2.5/legalcode,http://www.opensource.org/licenses/cddl1,http://www.eclipse.org/legal/epl-v10.html,http://www.imagemagick.org/script/license.php,http://www.opensource.org/licenses/MIT",maven,org.apache.hadoop:hadoop-auth:2.10.1,gav://org.apache.hadoop:hadoop-auth,2.10.1
trogdor-3.1.0.jar,Apache-2.0,http://licenses.nuget.org/Apache-2.0,generic,trogdor-3.1.0.jar,generic://sha256:5615b2c967b2173a35672b32ade2e5a7584fc06f9f739ce4f26dbcdf04783e8a/trogdor-3.1.0.jar,
extsprintf,MIT,http://www.opensource.org/licenses/MIT,npm,extsprintf:1.3.0,npm://extsprintf,1.3.0
json5,MIT,http://www.opensource.org/licenses/MIT,npm,json5:1.0.1,npm://json5,1.0.1
material-components-web,MIT,http://www.opensource.org/licenses/MIT,npm,material-components-web:8.0.0-canary.004c9d392.0,npm://material-components-web,8.0.0-canary.004c9d392.0
simple-swizzle,MIT,http://www.opensource.org/licenses/MIT,npm,simple-swizzle:0.2.2,npm://simple-swizzle,0.2.2
3.15:nginx-module-xslt,BSD 2-Clause,http://opensource.org/licenses/BSD-2-Clause,alpine,3.15:nginx-module-xslt:1.21.6-r1,alpine://3.15:nginx-module-xslt,1.21.6-r1
8:gettext,LGPL-3.0,http://www.gnu.org/licenses/lgpl-3.0-standalone.html,rpm,8:gettext:0:0.19.8.1-17.el8,rpm://8:gettext,0:0.19.8.1-17.el8
pkg_resources,MIT,http://www.opensource.org/licenses/MIT,pypi,pkg_resources:0.0.0,pypi://pkg_resources,0.0.0
@node-redis/json,MIT,http://www.opensource.org/licenses/MIT,npm,@node-redis/json:1.0.2,npm://@node-redis/json,1.0.2
transduce,MIT,http://www.opensource.org/licenses/MIT,npm,transduce:0.0.1,npm://transduce,0.0.1
nbformat,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,pypi,nbformat:5.1.3,pypi://nbformat,5.1.3
ubuntu:focal:ubuntu-mono,"CC-BY-SA-3.0,GPL-3.0","http://creativecommons.org/licenses/by-sa/3.0/legalcode,http://www.gnu.org/licenses/gpl-3.0-standalone.html",deb,ubuntu:focal:ubuntu-mono:19.04-0ubuntu3,deb://ubuntu:focal:ubuntu-mono,19.04-0ubuntu3
conda,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,pypi,conda:4.12.0,pypi://conda,4.12.0
ubuntu:focal:liblcms2-2,"GPL-2.0,MIT","http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.opensource.org/licenses/MIT",deb,ubuntu:focal:liblcms2-2:2.9-4,deb://ubuntu:focal:liblcms2-2,2.9-4
unique-filename,ISC,http://www.opensource.org/licenses/ISC,npm,unique-filename:1.1.1,npm://unique-filename,1.1.1
8:librhsm,LGPL-3.0,http://www.gnu.org/licenses/lgpl-3.0-standalone.html,rpm,8:librhsm:0:0.0.3-4.el8,rpm://8:librhsm,0:0.0.3-4.el8
debian:bullseye:diffutils,GPL-3.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html,deb,debian:bullseye:diffutils:1:3.7-5,deb://debian:bullseye:diffutils,1:3.7-5
ubuntu:focal:libmagic1,"BSD 2-Clause,MIT","http://opensource.org/licenses/BSD-2-Clause,http://www.opensource.org/licenses/MIT",deb,ubuntu:focal:libmagic1:1:5.38-4,deb://ubuntu:focal:libmagic1,1:5.38-4
espree,BSD-2-Clause,http://opensource.org/licenses/BSD-2-Clause,npm,espree:7.3.1,npm://espree,7.3.1
spdx-expression-parse,MIT,http://www.opensource.org/licenses/MIT,npm,spdx-expression-parse:3.0.1,npm://spdx-expression-parse,3.0.1
ubuntu:focal:gcc-9-base,"BSD-2-Clause,BSD-3-Clause,BSD-4-Clause-UC,LGPL-2.1-only,MIT,MIT-feh,Mup,Spencer-94,Zlib","http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-3-Clause,http://www.freebsd.org/copyright/license.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,http://www.opensource.org/licenses/MIT,https://fedoraproject.org/wiki/Licensing/MIT#feh,https://fedoraproject.org/wiki/Licensing/Mup,https://fedoraproject.org/wiki/Licensing/Henry_Spencer_Reg-Ex_Library_License,http://www.opensource.org/licenses/Zlib",deb,ubuntu:focal:gcc-9-base:9.4.0-1ubuntu1~20.04.1,deb://ubuntu:focal:gcc-9-base,9.4.0-1ubuntu1~20.04.1
ubuntu:focal:libsasl2-modules-db,"BSD-4-Clause,GPL-3.0-or-later","http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.gnu.org/licenses/gpl-3.0-standalone.html",deb,ubuntu:focal:libsasl2-modules-db:2.1.27+dfsg-2ubuntu0.1,deb://ubuntu:focal:libsasl2-modules-db,2.1.27+dfsg-2ubuntu0.1
encodeurl,MIT,http://www.opensource.org/licenses/MIT,npm,encodeurl:1.0.2,npm://encodeurl,1.0.2
lodash.set,MIT,http://www.opensource.org/licenses/MIT,npm,lodash.set:4.3.2,npm://lodash.set,4.3.2
aiosignal,Apache-2.0,http://licenses.nuget.org/Apache-2.0,pypi,aiosignal:1.2.0,pypi://aiosignal,1.2.0
8:copy-jdk-configs,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,rpm,8:copy-jdk-configs:0:4.0-2.el8,rpm://8:copy-jdk-configs,0:4.0-2.el8
ubuntu:focal:gzip,GPL-3.0-only,http://www.gnu.org/licenses/gpl-3.0-standalone.html,deb,ubuntu:focal:gzip:1.10-0ubuntu4,deb://ubuntu:focal:gzip,1.10-0ubuntu4
performance-now,MIT,http://www.opensource.org/licenses/MIT,npm,performance-now:2.1.0,npm://performance-now,2.1.0
pwf-godmode,GPL-3.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html,npm,pwf-godmode:0.1.1,npm://pwf-godmode,0.1.1
tdigest,MIT,http://www.opensource.org/licenses/MIT,npm,tdigest:0.1.1,npm://tdigest,0.1.1
nbclient,"BSD,BSD-3-Clause","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-3-Clause",pypi,nbclient:0.5.10,pypi://nbclient,0.5.10
pyasn1,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,pypi,pyasn1:0.4.8,pypi://pyasn1,0.4.8
websocket-client,Apache-2.0,http://licenses.nuget.org/Apache-2.0,pypi,websocket-client:1.2.3,pypi://websocket-client,1.2.3
cookie,MIT,http://www.opensource.org/licenses/MIT,npm,cookie:0.4.1,npm://cookie,0.4.1
github.com/xdg/stringprep,Apache-2.0,http://licenses.nuget.org/Apache-2.0,go,github.com/xdg/stringprep:1.0.3,go://github.com/xdg/stringprep,1.0.3
contextlib2,"MIT,Python-2.0","http://www.opensource.org/licenses/MIT,http://www.opensource.org/licenses/Python-2.0",pypi,contextlib2:0.6.0,pypi://contextlib2,0.6.0
setuptools,MIT,http://www.opensource.org/licenses/MIT,pypi,setuptools:57.4.0,pypi://setuptools,57.4.0
ubuntu:focal:shared-mime-info,GPL-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,deb,ubuntu:focal:shared-mime-info:1.15-1,deb://ubuntu:focal:shared-mime-info,1.15-1
ubuntu:focal:libjpeg-turbo8,LGPL-2.1,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,deb,ubuntu:focal:libjpeg-turbo8:2.0.3-0ubuntu1.20.04.1,deb://ubuntu:focal:libjpeg-turbo8,2.0.3-0ubuntu1.20.04.1
ubuntu:focal:libc6,"BSD-3-Clause,GPL-2.0-only,GPL-3.0-only,ISC,LGPL-2.1-only","http://opensource.org/licenses/BSD-3-Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.opensource.org/licenses/ISC,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html",deb,ubuntu:focal:libc6:2.31-0ubuntu9.2,deb://ubuntu:focal:libc6,2.31-0ubuntu9.2
type-fest,"CC0-1.0,MIT","http://creativecommons.org/publicdomain/zero/1.0/,http://www.opensource.org/licenses/MIT",npm,type-fest:0.13.1,npm://type-fest,0.13.1
pydocstyle,MIT,http://www.opensource.org/licenses/MIT,pypi,pydocstyle:6.1.1,pypi://pydocstyle,6.1.1
debug,MIT,http://www.opensource.org/licenses/MIT,npm,debug:3.2.7,npm://debug,3.2.7
ubuntu:focal:libkrb5-26-heimdal,"BSD,GPL-2.0","http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html",deb,ubuntu:focal:libkrb5-26-heimdal:7.7.0+dfsg-1ubuntu1,deb://ubuntu:focal:libkrb5-26-heimdal,7.7.0+dfsg-1ubuntu1
ubuntu:focal:libuv1,"BSD,BSD 2-Clause,CC-BY-4.0,GPL-3.0,ISC","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-2-Clause,http://creativecommons.org/licenses/by/4.0/legalcode,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.opensource.org/licenses/ISC",deb,ubuntu:focal:libuv1:1.34.2-1ubuntu1.3,deb://ubuntu:focal:libuv1,1.34.2-1ubuntu1.3
8:cryptsetup-libs,"GPL-2.0-or-later,LGPL-2.0-or-later","http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.0-standalone.html",rpm,8:cryptsetup-libs:0:2.3.3-4.el8_5.1,rpm://8:cryptsetup-libs,0:2.3.3-4.el8_5.1
debian:bullseye:grep,GPL-3.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html,deb,debian:bullseye:grep:3.6-1,deb://debian:bullseye:grep,3.6-1
