Component Name,Licenses,Licenses Links,Package Type,Component Id,Package Id,Version
ubuntu:focal:libperl5.30,"Artistic-2.0,BSD,CC0-1.0,GPL-2.0,GPL-3.0,ZLIB","http://www.opensource.org/licenses/artistic-license-2.0,http://directory.fsf.org/wiki/License:BSD_4Clause,http://creativecommons.org/publicdomain/zero/1.0/,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.opensource.org/licenses/Zlib",deb,ubuntu:focal:libperl5.30:5.30.0-9ubuntu0.2,deb://ubuntu:focal:libperl5.30,5.30.0-9ubuntu0.2
ubuntu:focal:libxinerama1,MIT,http://www.opensource.org/licenses/MIT,deb,ubuntu:focal:libxinerama1:2:1.1.4-2,deb://ubuntu:focal:libxinerama1,2:1.1.4-2
MarkupSafe,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,pypi,MarkupSafe:2.0.1,pypi://MarkupSafe,2.0.1
8:elfutils-libelf,LGPL-3.0,http://www.gnu.org/licenses/lgpl-3.0-standalone.html,rpm,8:elfutils-libelf:0:0.185-1.el8,rpm://8:elfutils-libelf,0:0.185-1.el8
debian:bullseye:libreadline8,GPL-3.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html,deb,debian:bullseye:libreadline8:8.1-1,deb://debian:bullseye:libreadline8,8.1-1
8:dbus,AFL-3.0,http://www.opensource.org/licenses/afl-3.0,rpm,8:dbus:1:1.12.8-14.el8,rpm://8:dbus,1:1.12.8-14.el8
ubuntu:focal:openssh-client,"BSD,BSD 2-Clause","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-2-Clause",deb,ubuntu:focal:openssh-client:1:8.2p1-4ubuntu0.4,deb://ubuntu:focal:openssh-client,1:8.2p1-4ubuntu0.4
org.glassfish.hk2:hk2-utils,"EPL-1.0,EPL-2.0,GPL-2.0,GPL-2.0-with-classpath-exception,LGPL-2.0","http://www.eclipse.org/legal/epl-v10.html,https://spdx.org/licenses/EPL-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/software/classpath/license.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.0-standalone.html",maven,org.glassfish.hk2:hk2-utils:2.6.1,gav://org.glassfish.hk2:hk2-utils,2.6.1
tornado,"Apache-2.0,http",http://licenses.nuget.org/Apache-2.0,pypi,tornado:6.1,pypi://tornado,6.1
3.16:ncurses-terminfo-base,MIT,http://www.opensource.org/licenses/MIT,alpine,3.16:ncurses-terminfo-base:6.3_p20220521-r0,alpine://3.16:ncurses-terminfo-base,6.3_p20220521-r0
debian:bullseye:libaudit-common,"GPL-2.0,LGPL-2.1","http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html",deb,debian:bullseye:libaudit-common:1:3.0-2,deb://debian:bullseye:libaudit-common,1:3.0-2
ubuntu:focal:libcairo-gobject2,"CUA-OPL-1.0,MPL-1.1","http://opensource.org/licenses/CUA-OPL-1.0,http://www.mozilla.org/MPL/MPL-1.1.html",deb,ubuntu:focal:libcairo-gobject2:1.16.0-4ubuntu1,deb://ubuntu:focal:libcairo-gobject2,1.16.0-4ubuntu1
3.15:nginx-module-image-filter,BSD 2-Clause,http://opensource.org/licenses/BSD-2-Clause,alpine,3.15:nginx-module-image-filter:1.21.6-r1,alpine://3.15:nginx-module-image-filter,1.21.6-r1
@ni/jupyterlab-analysis-development,BSD-3-Clause,http://opensource.org/licenses/BSD-3-Clause,npm,@ni/jupyterlab-analysis-development:0.1.12,npm://@ni/jupyterlab-analysis-development,0.1.12
idna,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,pypi,idna:2.10,pypi://idna,2.10
github.com/rcrowley/go-metrics,BSD-2-Clause,http://opensource.org/licenses/BSD-2-Clause,go,github.com/rcrowley/go-metrics:0.0.0-20201227073835-cf1acfcdf475,go://github.com/rcrowley/go-metrics,0.0.0-20201227073835-cf1acfcdf475
jquery,MIT,http://www.opensource.org/licenses/MIT,npm,jquery:3.6.0,npm://jquery,3.6.0
npm-user-validate,"BSD 2-Clause,BSD-2-Clause","http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-2-Clause",npm,npm-user-validate:1.0.1,npm://npm-user-validate,1.0.1
react-mapfilter,MIT,http://www.opensource.org/licenses/MIT,npm,react-mapfilter:1.0.0-alpha.14,npm://react-mapfilter,1.0.0-alpha.14
tar,ISC,http://www.opensource.org/licenses/ISC,npm,tar:6.1.11,npm://tar,6.1.11
3.16:ncurses-libs,MIT,http://www.opensource.org/licenses/MIT,alpine,3.16:ncurses-libs:6.3_p20220521-r0,alpine://3.16:ncurses-libs,6.3_p20220521-r0
ubuntu:focal:libjson-c4,MIT,http://www.opensource.org/licenses/MIT,deb,ubuntu:focal:libjson-c4:0.13.1+dfsg-7ubuntu0.3,deb://ubuntu:focal:libjson-c4,0.13.1+dfsg-7ubuntu0.3
org.javassist:javassist,"Apache-2.0,LGPL-2.0,LGPL-2.1,MPL-1.1","http://licenses.nuget.org/Apache-2.0,http://www.gnu.org/licenses/old-licenses/lgpl-2.0-standalone.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,http://www.mozilla.org/MPL/MPL-1.1.html",maven,org.javassist:javassist:3.27.0-GA,gav://org.javassist:javassist,3.27.0-GA
s3transfer,Apache-2.0,http://licenses.nuget.org/Apache-2.0,pypi,s3transfer:0.5.0,pypi://s3transfer,0.5.0
ubuntu:focal:libdatrie1,"GPL-2.0,LGPL-3.0","http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/lgpl-3.0-standalone.html",deb,ubuntu:focal:libdatrie1:0.2.12-3,deb://ubuntu:focal:libdatrie1,0.2.12-3
com.fasterxml.jackson.core:jackson-core,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,com.fasterxml.jackson.core:jackson-core:2.12.3,gav://com.fasterxml.jackson.core:jackson-core,2.12.3
kafka-connect-storage-common-htrace-core4-shaded-11.0.4.jar,Apache-2.0,http://licenses.nuget.org/Apache-2.0,generic,kafka-connect-storage-common-htrace-core4-shaded-11.0.4.jar,generic://sha256:6d74341e10b2ceefc0ed6b6f15ab9ccb0c10ce62fd11264a6481a23ec86290db/kafka-connect-storage-common-htrace-core4-shaded-11.0.4.jar,
jupyter-client,"BSD,BSD-3-Clause","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-3-Clause",pypi,jupyter-client:7.2.0,pypi://jupyter-client,7.2.0
com.fasterxml.jackson.jaxrs:jackson-jaxrs-base,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,com.fasterxml.jackson.jaxrs:jackson-jaxrs-base:2.12.3,gav://com.fasterxml.jackson.jaxrs:jackson-jaxrs-base,2.12.3
kafka-streams-3.1.0.jar,Apache-2.0,http://licenses.nuget.org/Apache-2.0,generic,kafka-streams-3.1.0.jar,generic://sha256:ace64b1fe2c1224cd17012c0256ac1959e167d550041a500fab227567dd84371/kafka-streams-3.1.0.jar,
regexpp,MIT,http://www.opensource.org/licenses/MIT,npm,regexpp:3.2.0,npm://regexpp,3.2.0
ubuntu:focal:libcups2,"Apache-2.0,BSD-2-Clause,FSFUL,Zlib","http://licenses.nuget.org/Apache-2.0,http://opensource.org/licenses/BSD-2-Clause,https://fedoraproject.org/wiki/Licensing/FSF_Unlimited_License,http://www.opensource.org/licenses/Zlib",deb,ubuntu:focal:libcups2:2.3.1-9ubuntu1.1,deb://ubuntu:focal:libcups2,2.3.1-9ubuntu1.1
org.apache.parquet:parquet-hadoop,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.apache.parquet:parquet-hadoop:1.11.1,gav://org.apache.parquet:parquet-hadoop,1.11.1
material-components-web,MIT,http://www.opensource.org/licenses/MIT,npm,material-components-web:8.0.0-canary.004c9d392.0,npm://material-components-web,8.0.0-canary.004c9d392.0
npm-init,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,npm,npm-init:0.0.0,npm://npm-init,0.0.0
3.15:libverto,MIT,http://www.opensource.org/licenses/MIT,alpine,3.15:libverto:0.3.2-r0,alpine://3.15:libverto,0.3.2-r0
pycparser,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,pypi,pycparser:2.20,pypi://pycparser,2.20
ubuntu:focal:libpython3.8-dev,"BSD-2-Clause,BSD-3-Clause,BSD-Source-Code,CNRI-Python-GPL-Compatible,ISC,JSON,MIT,Mup,Python-2.0,Zlib","http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-3-Clause,https://github.com/robbiehanson/CocoaHTTPServer/blob/master/LICENSE.txt,http://www.python.org/download/releases/1.6.1/download_win/,http://www.opensource.org/licenses/ISC,http://www.json.org/license.html,http://www.opensource.org/licenses/MIT,https://fedoraproject.org/wiki/Licensing/Mup,http://www.opensource.org/licenses/Python-2.0,http://www.opensource.org/licenses/Zlib",deb,ubuntu:focal:libpython3.8-dev:3.8.10-0ubuntu1~20.04.4,deb://ubuntu:focal:libpython3.8-dev,3.8.10-0ubuntu1~20.04.4
idom-panel-app,BSD-3,,npm,idom-panel-app:0.1.0,npm://idom-panel-app,0.1.0
json5,Apache-2.0,http://licenses.nuget.org/Apache-2.0,pypi,json5:0.9.5,pypi://json5,0.9.5
npm-normalize-package-bin,ISC,http://www.opensource.org/licenses/ISC,npm,npm-normalize-package-bin:1.0.1,npm://npm-normalize-package-bin,1.0.1
string.prototype.trimstart,MIT,http://www.opensource.org/licenses/MIT,npm,string.prototype.trimstart:1.0.4,npm://string.prototype.trimstart,1.0.4
debian:bullseye:librtmp1,"GPL-2.0,GPL-3.0","http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/gpl-3.0-standalone.html",deb,debian:bullseye:librtmp1:2.4+20151223.gitfa8646d.1-2+b2,deb://debian:bullseye:librtmp1,2.4+20151223.gitfa8646d.1-2+b2
kafka-storage-3.1.0.jar,Apache-2.0,http://licenses.nuget.org/Apache-2.0,generic,kafka-storage-3.1.0.jar,generic://sha256:e4d2b7586a23487ab905999a782c96e07dac64400f027761d4ea07170b20b25c/kafka-storage-3.1.0.jar,
is-glob,MIT,http://www.opensource.org/licenses/MIT,npm,is-glob:4.0.3,npm://is-glob,4.0.3
org.apache.hadoop:hadoop-auth,"Apache-2.0,BSD-2-Clause,BSD-3-Clause,CC-BY-2.5,CDDL-1.0,EPL-1.0,ImageMagick,MIT","http://licenses.nuget.org/Apache-2.0,http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-3-Clause,http://creativecommons.org/licenses/by/2.5/legalcode,http://www.opensource.org/licenses/cddl1,http://www.eclipse.org/legal/epl-v10.html,http://www.imagemagick.org/script/license.php,http://www.opensource.org/licenses/MIT",maven,org.apache.hadoop:hadoop-auth:2.10.1,gav://org.apache.hadoop:hadoop-auth,2.10.1
github.com/jcmturner/gokrb5/v8,Apache-2.0,http://licenses.nuget.org/Apache-2.0,go,github.com/jcmturner/gokrb5/v8:8.4.2,go://github.com/jcmturner/gokrb5/v8,8.4.2
err-code,MIT,http://www.opensource.org/licenses/MIT,npm,err-code:2.0.3,npm://err-code,2.0.3
@nodelib/fs.stat,MIT,http://www.opensource.org/licenses/MIT,npm,@nodelib/fs.stat:2.0.5,npm://@nodelib/fs.stat,2.0.5
npm-pick-manifest,ISC,http://www.opensource.org/licenses/ISC,npm,npm-pick-manifest:7.0.0,npm://npm-pick-manifest,7.0.0
org.codehaus.plexus:plexus-utils,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.codehaus.plexus:plexus-utils:3.2.1,gav://org.codehaus.plexus:plexus-utils,3.2.1
is-plain-obj,MIT,http://www.opensource.org/licenses/MIT,npm,is-plain-obj:3.0.0,npm://is-plain-obj,3.0.0
@npmcli/move-file,MIT,http://www.opensource.org/licenses/MIT,npm,@npmcli/move-file:1.1.2,npm://@npmcli/move-file,1.1.2
eslint-import-resolver-node,MIT,http://www.opensource.org/licenses/MIT,npm,eslint-import-resolver-node:0.3.6,npm://eslint-import-resolver-node,0.3.6
debian:bullseye:libssl1.1,OpenSSL,http://www.openssl.org/source/license.html,deb,debian:bullseye:libssl1.1:1.1.1n-0+deb11u1,deb://debian:bullseye:libssl1.1,1.1.1n-0+deb11u1
color-convert,MIT,http://www.opensource.org/licenses/MIT,npm,color-convert:2.0.1,npm://color-convert,2.0.1
pandas,"BSD,BSD-3-Clause","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-3-Clause",pypi,pandas:1.4.1,pypi://pandas,1.4.1
minipass-flush,ISC,http://www.opensource.org/licenses/ISC,npm,minipass-flush:1.0.5,npm://minipass-flush,1.0.5
@npmcli/arborist,ISC,http://www.opensource.org/licenses/ISC,npm,@npmcli/arborist:5.0.3,npm://@npmcli/arborist,5.0.3
python-editor,Apache-2.0,http://licenses.nuget.org/Apache-2.0,pypi,python-editor:1.0.4,pypi://python-editor,1.0.4
3.15:bash,GPL-3.0-or-later,http://www.gnu.org/licenses/gpl-3.0-standalone.html,alpine,3.15:bash:5.1.16-r0,alpine://3.15:bash,5.1.16-r0
github.com/klauspost/compress,BSD-3-Clause,http://opensource.org/licenses/BSD-3-Clause,go,github.com/klauspost/compress:1.12.2,go://github.com/klauspost/compress,1.12.2
eslint-module-utils,MIT,http://www.opensource.org/licenses/MIT,npm,eslint-module-utils:2.7.3,npm://eslint-module-utils,2.7.3
org.lz4:lz4-java,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.lz4:lz4-java:1.7.1,gav://org.lz4:lz4-java,1.7.1
debian:bullseye:readline-common,GPL-3.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html,deb,debian:bullseye:readline-common:8.1-1,deb://debian:bullseye:readline-common,8.1-1
ubuntu:focal:build-essential,GPL-3.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html,deb,ubuntu:focal:build-essential:12.8ubuntu1.1,deb://ubuntu:focal:build-essential,12.8ubuntu1.1
ubuntu:focal:vim-common,"Apache-2.0,Artistic-2.0,BSD-2-Clause,BSD-3-Clause,GPL-2.0-only,GPL-2.0-or-later,Vim,X11","http://licenses.nuget.org/Apache-2.0,http://www.opensource.org/licenses/artistic-license-2.0,http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-3-Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://vimdoc.sourceforge.net/htmldoc/uganda.html,http://www.xfree86.org/3.3.6/COPYRIGHT2.html#3",deb,ubuntu:focal:vim-common:2:8.1.2269-1ubuntu5.7,deb://ubuntu:focal:vim-common,2:8.1.2269-1ubuntu5.7
ansicolors,MIT,http://www.opensource.org/licenses/MIT,npm,ansicolors:0.3.2,npm://ansicolors,0.3.2
cli-columns,MIT,http://www.opensource.org/licenses/MIT,npm,cli-columns:4.0.0,npm://cli-columns,4.0.0
3.15:ca-certificates-bundle,"MIT,MPL-2.0","http://www.opensource.org/licenses/MIT,http://opensource.org/licenses/MPL-2.0",alpine,3.15:ca-certificates-bundle:20211220-r0,alpine://3.15:ca-certificates-bundle,20211220-r0
ubuntu:focal:dpkg-dev,"BSD 2-Clause,GPL-2.0","http://opensource.org/licenses/BSD-2-Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html",deb,ubuntu:focal:dpkg-dev:1.19.7ubuntu3,deb://ubuntu:focal:dpkg-dev,1.19.7ubuntu3
io.confluent:kafka-avro-serializer,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,io.confluent:kafka-avro-serializer:7.2.0-853,gav://io.confluent:kafka-avro-serializer,7.2.0-853
connect-runtime-3.1.0.jar,Apache-2.0,http://licenses.nuget.org/Apache-2.0,generic,connect-runtime-3.1.0.jar,generic://sha256:503b997ce6de287b41fc677b1c8be7aa00778835cdd0405f2d41905148567892/connect-runtime-3.1.0.jar,
github.com/jcmturner/aescts/v2,Apache-2.0,http://licenses.nuget.org/Apache-2.0,go,github.com/jcmturner/aescts/v2:2.0.0,go://github.com/jcmturner/aescts/v2,2.0.0
slash,MIT,http://www.opensource.org/licenses/MIT,npm,slash:3.0.0,npm://slash,3.0.0
cycler,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,pypi,cycler:0.11.0,pypi://cycler,0.11.0
tomlkit,MIT,http://www.opensource.org/licenses/MIT,pypi,tomlkit:0.11.0,pypi://tomlkit,0.11.0
ubuntu:focal:libfreetype6,"Apache-2.0,BSD,GPL-2.0,GPL-3.0,MIT,MPL-1.1,ZLIB","http://licenses.nuget.org/Apache-2.0,http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.opensource.org/licenses/MIT,http://www.mozilla.org/MPL/MPL-1.1.html,http://www.opensource.org/licenses/Zlib",deb,ubuntu:focal:libfreetype6:2.10.1-2ubuntu0.1,deb://ubuntu:focal:libfreetype6,2.10.1-2ubuntu0.1
ubuntu:focal:libxt6,"MIT,X11","http://www.opensource.org/licenses/MIT,http://www.xfree86.org/3.3.6/COPYRIGHT2.html#3",deb,ubuntu:focal:libxt6:1:1.1.5-1,deb://ubuntu:focal:libxt6,1:1.1.5-1
ubuntu:focal:python3.8-minimal,"BSD-2-Clause,BSD-3-Clause,BSD-Source-Code,CNRI-Python-GPL-Compatible,ISC,JSON,MIT,Mup,Python-2.0,Zlib","http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-3-Clause,https://github.com/robbiehanson/CocoaHTTPServer/blob/master/LICENSE.txt,http://www.python.org/download/releases/1.6.1/download_win/,http://www.opensource.org/licenses/ISC,http://www.json.org/license.html,http://www.opensource.org/licenses/MIT,https://fedoraproject.org/wiki/Licensing/Mup,http://www.opensource.org/licenses/Python-2.0,http://www.opensource.org/licenses/Zlib",deb,ubuntu:focal:python3.8-minimal:3.8.10-0ubuntu1~20.04.4,deb://ubuntu:focal:python3.8-minimal,3.8.10-0ubuntu1~20.04.4
8:npth,LGPL-3.0,http://www.gnu.org/licenses/lgpl-3.0-standalone.html,rpm,8:npth:0:1.5-4.el8,rpm://8:npth,0:1.5-4.el8
debian:bullseye:libk5crypto3,"BSD,BSD 2-Clause,ISC,MIT,Xnet","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-2-Clause,http://www.opensource.org/licenses/ISC,http://www.opensource.org/licenses/MIT,http://opensource.org/licenses/Xnet",deb,debian:bullseye:libk5crypto3:1.18.3-6+deb11u1,deb://debian:bullseye:libk5crypto3,1.18.3-6+deb11u1
eslint-plugin-import,MIT,http://www.opensource.org/licenses/MIT,npm,eslint-plugin-import:2.25.4,npm://eslint-plugin-import,2.25.4
zc.lockfile,ZPL-2.1,http://old.zope.org/Resources/ZPL/,pypi,zc.lockfile:2.0,pypi://zc.lockfile,2.0
@npmcli/installed-package-contents,ISC,http://www.opensource.org/licenses/ISC,npm,@npmcli/installed-package-contents:1.0.7,npm://@npmcli/installed-package-contents,1.0.7
supports-color,MIT,http://www.opensource.org/licenses/MIT,npm,supports-color:5.5.0,npm://supports-color,5.5.0
com.sun.jersey:jersey-json,"CDDL-1.0,CDDL-1.1","http://www.opensource.org/licenses/cddl1,http://glassfish.java.net/public/CDDL+GPL_1_1.html",maven,com.sun.jersey:jersey-json:1.9,gav://com.sun.jersey:jersey-json,1.9
content-type,MIT,http://www.opensource.org/licenses/MIT,npm,content-type:1.0.4,npm://content-type,1.0.4
debug,MIT,http://www.opensource.org/licenses/MIT,npm,debug:4.3.4,npm://debug,4.3.4
com.fasterxml.jackson.datatype:jackson-datatype-jdk8,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.12.3,gav://com.fasterxml.jackson.datatype:jackson-datatype-jdk8,2.12.3
tiny-relative-date,MIT,http://www.opensource.org/licenses/MIT,npm,tiny-relative-date:1.3.0,npm://tiny-relative-date,1.3.0
prometheus-client,Apache-2.0,http://licenses.nuget.org/Apache-2.0,pypi,prometheus-client:0.11.0,pypi://prometheus-client,0.11.0
ubuntu:focal:liblsan0,"BSD,BSD 2-Clause,GPL-3.0,LGPL-2.1,MIT,ZLIB","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-2-Clause,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,http://www.opensource.org/licenses/MIT,http://www.opensource.org/licenses/Zlib",deb,ubuntu:focal:liblsan0:10.3.0-1ubuntu1~20.04,deb://ubuntu:focal:liblsan0,10.3.0-1ubuntu1~20.04
ubuntu:focal:libpython3.8-stdlib,"BSD-2-Clause,BSD-3-Clause,ISC,MIT,Zlib","http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/ISC,http://www.opensource.org/licenses/MIT,http://www.opensource.org/licenses/Zlib",deb,ubuntu:focal:libpython3.8-stdlib:3.8.10-0ubuntu1~20.04.1,deb://ubuntu:focal:libpython3.8-stdlib,3.8.10-0ubuntu1~20.04.1
ubuntu:focal:libxcomposite1,MIT,http://www.opensource.org/licenses/MIT,deb,ubuntu:focal:libxcomposite1:1:0.4.5-1,deb://ubuntu:focal:libxcomposite1,1:0.4.5-1
proc-log,ISC,http://www.opensource.org/licenses/ISC,npm,proc-log:2.0.0,npm://proc-log,2.0.0
8:libstdc++,"BSD-3-Clause,GPL-2.0-or-later,GPL-3.0-or-later,LGPL-2.0-or-later","http://opensource.org/licenses/BSD-3-Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.0-standalone.html",rpm,8:libstdc++:0:8.5.0-4.el8_5,rpm://8:libstdc++,0:8.5.0-4.el8_5
ubuntu:focal:python3-dev,MIT,http://www.opensource.org/licenses/MIT,deb,ubuntu:focal:python3-dev:3.8.2-0ubuntu2,deb://ubuntu:focal:python3-dev,3.8.2-0ubuntu2
colors,MIT,http://www.opensource.org/licenses/MIT,npm,colors:1.4.0,npm://colors,1.4.0
font-awesome,"MIT,OFL-1.1","http://www.opensource.org/licenses/MIT,http://scripts.sil.org/cms/scripts/page.php?item_id=OFL_web",npm,font-awesome:4.7.0,npm://font-awesome,4.7.0
8:nss-sysinit,MPL-2.0,http://opensource.org/licenses/MPL-2.0,rpm,8:nss-sysinit:0:3.67.0-7.el8_5,rpm://8:nss-sysinit,0:3.67.0-7.el8_5
3.15:libuuid,"GPL-2.0-only,GPL-2.0-or-later,GPL-3.0-or-later","http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/gpl-3.0-standalone.html",alpine,3.15:libuuid:2.37.4-r0,alpine://3.15:libuuid,2.37.4-r0
find-up,MIT,http://www.opensource.org/licenses/MIT,npm,find-up:2.1.0,npm://find-up,2.1.0
@holoviz/panel,BSD-3-Clause,http://opensource.org/licenses/BSD-3-Clause,npm,@holoviz/panel:0.13.1,npm://@holoviz/panel,0.13.1
ini,ISC,http://www.opensource.org/licenses/ISC,npm,ini:2.0.0,npm://ini,2.0.0
@npmcli/name-from-folder,ISC,http://www.opensource.org/licenses/ISC,npm,@npmcli/name-from-folder:1.0.1,npm://@npmcli/name-from-folder,1.0.1
MarkupSafe,"BSD,BSD-3-Clause","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-3-Clause",pypi,MarkupSafe:2.1.0,pypi://MarkupSafe,2.1.0
org.glassfish.jersey.core:jersey-common,"Apache-2.0,EPL-1.0,EPL-2.0,GPL-2.0,GPL-2.0+CE,LGPL-2.0,Public Domain","http://licenses.nuget.org/Apache-2.0,http://www.eclipse.org/legal/epl-v10.html,https://spdx.org/licenses/EPL-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/software/classpath/license.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.0-standalone.html,http://creativecommons.org/licenses/publicdomain/",maven,org.glassfish.jersey.core:jersey-common:2.34,gav://org.glassfish.jersey.core:jersey-common,2.34
compressible,MIT,http://www.opensource.org/licenses/MIT,npm,compressible:2.0.18,npm://compressible,2.0.18
get-intrinsic,MIT,http://www.opensource.org/licenses/MIT,npm,get-intrinsic:1.1.1,npm://get-intrinsic,1.1.1
com.fasterxml.jackson.dataformat:jackson-dataformat-csv,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,com.fasterxml.jackson.dataformat:jackson-dataformat-csv:2.10.5,gav://com.fasterxml.jackson.dataformat:jackson-dataformat-csv,2.10.5
propagate,MIT,http://www.opensource.org/licenses/MIT,npm,propagate:2.0.1,npm://propagate,2.0.1
3.15:libgcrypt,LGPL-2.1-or-later,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,alpine,3.15:libgcrypt:1.9.4-r0,alpine://3.15:libgcrypt,1.9.4-r0
@nodelib/fs.walk,MIT,http://www.opensource.org/licenses/MIT,npm,@nodelib/fs.walk:1.2.8,npm://@nodelib/fs.walk,1.2.8
wrappy,ISC,http://www.opensource.org/licenses/ISC,npm,wrappy:1.0.2,npm://wrappy,1.0.2
8:tzdata-java,Public Domain,http://creativecommons.org/licenses/publicdomain/,rpm,8:tzdata-java:0:2021e-1.el8,rpm://8:tzdata-java,0:2021e-1.el8
8:libunistring,LGPL-3.0,http://www.gnu.org/licenses/lgpl-3.0-standalone.html,rpm,8:libunistring:0:0.9.9-3.el8,rpm://8:libunistring,0:0.9.9-3.el8
8:p11-kit-trust,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,rpm,8:p11-kit-trust:0:0.23.22-1.el8,rpm://8:p11-kit-trust,0:0.23.22-1.el8
3.15:libbz2,bzip2-1.0.6,https://github.com/asimonov-im/bzip2/blob/master/LICENSE,alpine,3.15:libbz2:1.0.8-r1,alpine://3.15:libbz2,1.0.8-r1
@npmcli/git,ISC,http://www.opensource.org/licenses/ISC,npm,@npmcli/git:3.0.0,npm://@npmcli/git,3.0.0
argon2-cffi,MIT,http://www.opensource.org/licenses/MIT,pypi,argon2-cffi:21.3.0,pypi://argon2-cffi,21.3.0
io.swagger.parser.v3:swagger-parser-v3,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,io.swagger.parser.v3:swagger-parser-v3:2.0.28,gav://io.swagger.parser.v3:swagger-parser-v3,2.0.28
org.apache.pdfbox:pdfbox,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.apache.pdfbox:pdfbox:1.8.16,gav://org.apache.pdfbox:pdfbox,1.8.16
org.eclipse.jetty:jetty-continuation,"Apache-2.0,EPL-1.0","http://licenses.nuget.org/Apache-2.0,http://www.eclipse.org/legal/epl-v10.html",maven,org.eclipse.jetty:jetty-continuation:9.4.43.v20210629,gav://org.eclipse.jetty:jetty-continuation,9.4.43.v20210629
is-object,MIT,http://www.opensource.org/licenses/MIT,npm,is-object:1.0.2,npm://is-object,1.0.2
@types/body-parser,MIT,http://www.opensource.org/licenses/MIT,npm,@types/body-parser:1.19.2,npm://@types/body-parser,1.19.2
yarl,Apache-2.0,http://licenses.nuget.org/Apache-2.0,pypi,yarl:1.7.2,pypi://yarl,1.7.2
